"source","target","correlation","direct","cor"
"fun_ASV_5","bac_ASV_77",-0.725490196078431,"undirected","-"
"fun_ASV_76","bac_ASV_77",-0.746130030959752,"undirected","-"
"fun_ASV_608","bac_ASV_77",-0.729618163054696,"undirected","-"
"fun_ASV_147","bac_ASV_77",0.74406604747162,"undirected","+"
"fun_ASV_68","bac_ASV_77",0.729618163054696,"undirected","+"
"fun_ASV_246","bac_ASV_77",-0.938080495356037,"undirected","-"
"fun_ASV_847","bac_ASV_77",-0.771794613877127,"undirected","-"
"fun_ASV_578","bac_ASV_77",-0.682146542827657,"undirected","-"
"fun_ASV_26","bac_ASV_77",-0.698658410732714,"undirected","-"
"fun_ASV_135","bac_ASV_77",-0.788392347508893,"undirected","-"
"fun_ASV_314","bac_ASV_77",-0.688693948256768,"undirected","-"
"fun_ASV_689","bac_ASV_23",0.700051719517374,"undirected","+"
"fun_ASV_233","bac_ASV_23",0.708978328173375,"undirected","+"
"fun_ASV_311","bac_ASV_23",0.721362229102167,"undirected","+"
"fun_ASV_45","bac_ASV_23",0.742002063983488,"undirected","+"
"fun_ASV_349","bac_ASV_23",0.731682146542828,"undirected","+"
"fun_ASV_218","bac_ASV_23",0.733197018033154,"undirected","+"
"fun_ASV_120","bac_ASV_23",0.699019194857319,"undirected","+"
"fun_ASV_246","bac_ASV_23",0.719298245614035,"undirected","+"
"fun_ASV_847","bac_ASV_23",0.745860655077492,"undirected","+"
"fun_ASV_230","bac_ASV_23",0.69453044375645,"undirected","+"
"fun_ASV_186","bac_ASV_23",0.713106295149639,"undirected","+"
"fun_ASV_213","bac_ASV_23",0.719298245614035,"undirected","+"
"fun_ASV_135","bac_ASV_23",0.714739904517931,"undirected","+"
"fun_ASV_413","bac_ASV_23",-0.725490196078431,"undirected","-"
"fun_ASV_264","bac_ASV_400",-0.731682146542828,"undirected","-"
"fun_ASV_138","bac_ASV_400",-0.713106295149639,"undirected","-"
"fun_ASV_20","bac_ASV_400",0.686274509803922,"undirected","+"
"fun_ASV_247","bac_ASV_400",0.688338493292054,"undirected","+"
"fun_ASV_123","bac_ASV_400",-0.805985552115583,"undirected","-"
"fun_ASV_709","bac_ASV_400",0.739938080495356,"undirected","+"
"fun_ASV_99","bac_ASV_400",-0.795665634674923,"undirected","-"
"fun_ASV_608","bac_ASV_400",-0.731682146542828,"undirected","-"
"fun_ASV_317","bac_ASV_400",-0.9014644078753,"undirected","-"
"fun_ASV_237","bac_ASV_400",-0.762641898864809,"undirected","-"
"fun_ASV_68","bac_ASV_400",0.731682146542828,"undirected","+"
"fun_ASV_6","bac_ASV_400",-0.702786377708978,"undirected","-"
"fun_ASV_196","bac_ASV_400",-0.756449948400413,"undirected","-"
"fun_ASV_578","bac_ASV_400",-0.789473684210526,"undirected","-"
"fun_ASV_91","bac_ASV_542",-0.692466460268318,"undirected","-"
"fun_ASV_100","bac_ASV_542",0.73374613003096,"undirected","+"
"fun_ASV_79","bac_ASV_542",0.702786377708978,"undirected","+"
"fun_ASV_99","bac_ASV_542",-0.78328173374613,"undirected","-"
"fun_ASV_267","bac_ASV_542",-0.754385964912281,"undirected","-"
"fun_ASV_85","bac_ASV_542",-0.711042311661507,"undirected","-"
"fun_ASV_608","bac_ASV_542",-0.737874097007224,"undirected","-"
"fun_ASV_317","bac_ASV_542",-0.802915364436688,"undirected","-"
"fun_ASV_196","bac_ASV_542",-0.729618163054696,"undirected","-"
"fun_ASV_246","bac_ASV_542",-0.775025799793602,"undirected","-"
"fun_ASV_578","bac_ASV_542",-0.803921568627451,"undirected","-"
"fun_ASV_135","bac_ASV_542",-0.743785938373521,"undirected","-"
"fun_ASV_314","bac_ASV_542",-0.858027992505808,"undirected","-"
"fun_ASV_270","bac_ASV_542",-0.73374613003096,"undirected","-"
"fun_ASV_203","bac_ASV_82",0.711042311661507,"undirected","+"
"fun_ASV_36","bac_ASV_82",0.727554179566563,"undirected","+"
"fun_ASV_256","bac_ASV_82",0.756449948400413,"undirected","+"
"fun_ASV_311","bac_ASV_82",0.723426212590299,"undirected","+"
"fun_ASV_5","bac_ASV_82",0.713106295149639,"undirected","+"
"fun_ASV_99","bac_ASV_82",0.731682146542828,"undirected","+"
"fun_ASV_76","bac_ASV_82",0.684210526315789,"undirected","+"
"fun_ASV_317","bac_ASV_82",0.850633848628016,"undirected","+"
"fun_ASV_237","bac_ASV_82",0.748194014447884,"undirected","+"
"fun_ASV_68","bac_ASV_82",-0.727554179566563,"undirected","-"
"fun_ASV_56","bac_ASV_82",0.731682146542828,"undirected","+"
"fun_ASV_246","bac_ASV_82",0.766769865841073,"undirected","+"
"fun_ASV_578","bac_ASV_82",0.735810113519092,"undirected","+"
"fun_ASV_186","bac_ASV_82",0.715170278637771,"undirected","+"
"fun_ASV_100","bac_ASV_178",-0.706914344685243,"undirected","-"
"fun_ASV_689","bac_ASV_178",0.723799786698642,"undirected","+"
"fun_ASV_311","bac_ASV_178",0.692466460268318,"undirected","+"
"fun_ASV_268","bac_ASV_178",0.841073271413829,"undirected","+"
"fun_ASV_5","bac_ASV_178",0.708978328173375,"undirected","+"
"fun_ASV_349","bac_ASV_178",0.686274509803922,"undirected","+"
"fun_ASV_99","bac_ASV_178",0.690402476780186,"undirected","+"
"fun_ASV_76","bac_ASV_178",0.737874097007224,"undirected","+"
"fun_ASV_174","bac_ASV_178",0.766769865841073,"undirected","+"
"fun_ASV_608","bac_ASV_178",0.791537667698658,"undirected","+"
"fun_ASV_246","bac_ASV_178",0.886480908152735,"undirected","+"
"fun_ASV_847","bac_ASV_178",0.862044790499855,"undirected","+"
"fun_ASV_135","bac_ASV_178",0.735487071557638,"undirected","+"
"fun_ASV_314","bac_ASV_178",0.75167795252013,"undirected","+"
"fun_ASV_203","bac_ASV_290",0.684210526315789,"undirected","+"
"fun_ASV_311","bac_ASV_290",0.698658410732714,"undirected","+"
"fun_ASV_99","bac_ASV_290",0.760577915376677,"undirected","+"
"fun_ASV_608","bac_ASV_290",0.723426212590299,"undirected","+"
"fun_ASV_218","bac_ASV_290",0.693900139774678,"undirected","+"
"fun_ASV_317","bac_ASV_290",0.810176872900586,"undirected","+"
"fun_ASV_237","bac_ASV_290",0.682146542827657,"undirected","+"
"fun_ASV_246","bac_ASV_290",0.863777089783282,"undirected","+"
"fun_ASV_847","bac_ASV_290",0.714739904517931,"undirected","+"
"fun_ASV_578","bac_ASV_290",0.799793601651187,"undirected","+"
"fun_ASV_186","bac_ASV_290",0.702786377708978,"undirected","+"
"fun_ASV_135","bac_ASV_290",0.809139514548601,"undirected","+"
"fun_ASV_314","bac_ASV_290",0.726897360678808,"undirected","+"
"fun_ASV_270","bac_ASV_290",0.713106295149639,"undirected","+"
"fun_ASV_100","bac_ASV_332",-0.818369453044376,"undirected","-"
"fun_ASV_268","bac_ASV_332",0.762641898864809,"undirected","+"
"fun_ASV_99","bac_ASV_332",0.742002063983488,"undirected","+"
"fun_ASV_608","bac_ASV_332",0.789473684210526,"undirected","+"
"fun_ASV_151","bac_ASV_332",-0.696594427244582,"undirected","-"
"fun_ASV_42","bac_ASV_332",-0.727554179566563,"undirected","-"
"fun_ASV_317","bac_ASV_332",0.686731229014325,"undirected","+"
"fun_ASV_246","bac_ASV_332",0.828689370485036,"undirected","+"
"fun_ASV_847","bac_ASV_332",0.719926696277857,"undirected","+"
"fun_ASV_578","bac_ASV_332",0.711042311661507,"undirected","+"
"fun_ASV_296","bac_ASV_332",-0.752710477180186,"undirected","-"
"fun_ASV_135","bac_ASV_332",0.767645180469185,"undirected","+"
"fun_ASV_314","bac_ASV_332",0.78781631562206,"undirected","+"
"fun_ASV_270","bac_ASV_332",0.702786377708978,"undirected","+"
"fun_ASV_3","bac_ASV_186",-0.727554179566563,"undirected","-"
"fun_ASV_689","bac_ASV_186",0.724832311358697,"undirected","+"
"fun_ASV_154","bac_ASV_186",0.682146542827657,"undirected","+"
"fun_ASV_268","bac_ASV_186",0.74406604747162,"undirected","+"
"fun_ASV_215","bac_ASV_186",0.731682146542828,"undirected","+"
"fun_ASV_273","bac_ASV_186",0.682146542827657,"undirected","+"
"fun_ASV_349","bac_ASV_186",0.698658410732714,"undirected","+"
"fun_ASV_112","bac_ASV_186",0.692466460268318,"undirected","+"
"fun_ASV_174","bac_ASV_186",0.750257997936017,"undirected","+"
"fun_ASV_406","bac_ASV_186",0.737874097007224,"undirected","+"
"fun_ASV_16","bac_ASV_186",0.752321981424149,"undirected","+"
"fun_ASV_8","bac_ASV_186",0.775025799793602,"undirected","+"
"fun_ASV_145","bac_ASV_186",0.688338493292054,"undirected","+"
"fun_ASV_425","bac_ASV_186",0.715777262869916,"undirected","+"
"fun_ASV_116","bac_ASV_513",-0.721362229102167,"undirected","-"
"fun_ASV_334","bac_ASV_513",0.737561788261609,"undirected","+"
"fun_ASV_317","bac_ASV_513",0.690880662422267,"undirected","+"
"fun_ASV_122","bac_ASV_513",0.73374613003096,"undirected","+"
"fun_ASV_56","bac_ASV_513",0.851393188854489,"undirected","+"
"fun_ASV_283","bac_ASV_513",-0.684210526315789,"undirected","-"
"fun_ASV_246","bac_ASV_513",0.688338493292054,"undirected","+"
"fun_ASV_578","bac_ASV_513",0.746130030959752,"undirected","+"
"fun_ASV_260","bac_ASV_513",0.708978328173375,"undirected","+"
"fun_ASV_230","bac_ASV_513",0.719298245614035,"undirected","+"
"fun_ASV_186","bac_ASV_513",0.874097007223942,"undirected","+"
"fun_ASV_213","bac_ASV_513",0.690402476780186,"undirected","+"
"fun_ASV_163","bac_ASV_513",0.681544437254398,"undirected","+"
"fun_ASV_258","bac_ASV_359",0.684210526315789,"undirected","+"
"fun_ASV_20","bac_ASV_359",0.719298245614035,"undirected","+"
"fun_ASV_100","bac_ASV_359",0.762641898864809,"undirected","+"
"fun_ASV_3","bac_ASV_359",0.805985552115583,"undirected","+"
"fun_ASV_36","bac_ASV_359",-0.74406604747162,"undirected","-"
"fun_ASV_256","bac_ASV_359",-0.706914344685243,"undirected","-"
"fun_ASV_311","bac_ASV_359",-0.73374613003096,"undirected","-"
"fun_ASV_268","bac_ASV_359",-0.686274509803922,"undirected","-"
"fun_ASV_349","bac_ASV_359",-0.824561403508772,"undirected","-"
"fun_ASV_608","bac_ASV_359",-0.700722394220846,"undirected","-"
"fun_ASV_68","bac_ASV_359",0.688338493292054,"undirected","+"
"fun_ASV_283","bac_ASV_359",0.766769865841073,"undirected","+"
"fun_ASV_93","bac_ASV_359",0.725490196078431,"undirected","+"
"fun_ASV_162","bac_ASV_53",0.684210526315789,"undirected","+"
"fun_ASV_100","bac_ASV_53",0.799793601651187,"undirected","+"
"fun_ASV_311","bac_ASV_53",-0.692466460268318,"undirected","-"
"fun_ASV_85","bac_ASV_53",-0.74406604747162,"undirected","-"
"fun_ASV_608","bac_ASV_53",-0.748194014447884,"undirected","-"
"fun_ASV_151","bac_ASV_53",0.785345717234262,"undirected","+"
"fun_ASV_42","bac_ASV_53",0.766769865841073,"undirected","+"
"fun_ASV_338","bac_ASV_53",0.726838265552105,"undirected","+"
"fun_ASV_68","bac_ASV_53",0.690402476780186,"undirected","+"
"fun_ASV_56","bac_ASV_53",-0.69453044375645,"undirected","-"
"fun_ASV_246","bac_ASV_53",-0.756449948400413,"undirected","-"
"fun_ASV_93","bac_ASV_53",0.692466460268318,"undirected","+"
"fun_ASV_314","bac_ASV_53",-0.714507064758146,"undirected","-"
"fun_ASV_225","bac_ASV_812",0.684210526315789,"undirected","+"
"fun_ASV_116","bac_ASV_812",-0.696594427244582,"undirected","-"
"fun_ASV_20","bac_ASV_812",-0.758513931888545,"undirected","-"
"fun_ASV_24","bac_ASV_812",-0.890608875128999,"undirected","-"
"fun_ASV_149","bac_ASV_812",0.742002063983488,"undirected","+"
"fun_ASV_13","bac_ASV_812",0.752321981424149,"undirected","+"
"fun_ASV_279","bac_ASV_812",0.797729618163055,"undirected","+"
"fun_ASV_334","bac_ASV_812",0.802915364436688,"undirected","+"
"fun_ASV_317","bac_ASV_812",0.681544437254398,"undirected","+"
"fun_ASV_237","bac_ASV_812",0.766769865841073,"undirected","+"
"fun_ASV_39","bac_ASV_812",0.717234262125903,"undirected","+"
"fun_ASV_17","bac_ASV_812",0.715170278637771,"undirected","+"
"fun_ASV_56","bac_ASV_812",0.719298245614035,"undirected","+"
"fun_ASV_100","bac_ASV_48",0.795665634674923,"undirected","+"
"fun_ASV_311","bac_ASV_48",-0.731682146542828,"undirected","-"
"fun_ASV_349","bac_ASV_48",-0.706914344685243,"undirected","-"
"fun_ASV_608","bac_ASV_48",-0.77296181630547,"undirected","-"
"fun_ASV_151","bac_ASV_48",0.731682146542828,"undirected","+"
"fun_ASV_42","bac_ASV_48",0.70485036119711,"undirected","+"
"fun_ASV_246","bac_ASV_48",-0.853457172342621,"undirected","-"
"fun_ASV_847","bac_ASV_48",-0.765570463765214,"undirected","-"
"fun_ASV_578","bac_ASV_48",-0.70485036119711,"undirected","-"
"fun_ASV_296","bac_ASV_48",0.706246867477705,"undirected","+"
"fun_ASV_135","bac_ASV_48",-0.816401023012498,"undirected","-"
"fun_ASV_314","bac_ASV_48",-0.765100773100847,"undirected","-"
"fun_ASV_270","bac_ASV_48",-0.692466460268318,"undirected","-"
"fun_ASV_225","bac_ASV_272",0.704181818157595,"undirected","+"
"fun_ASV_520","bac_ASV_272",0.692824046896988,"undirected","+"
"fun_ASV_233","bac_ASV_272",0.768198347081013,"undirected","+"
"fun_ASV_45","bac_ASV_272",0.778523593681564,"undirected","+"
"fun_ASV_349","bac_ASV_272",0.683531324956492,"undirected","+"
"fun_ASV_334","bac_ASV_272",0.760257383763182,"undirected","+"
"fun_ASV_237","bac_ASV_272",0.759938149800572,"undirected","+"
"fun_ASV_122","bac_ASV_272",0.802271660862832,"undirected","+"
"fun_ASV_578","bac_ASV_272",0.737222607279359,"undirected","+"
"fun_ASV_260","bac_ASV_272",0.753743001840241,"undirected","+"
"fun_ASV_230","bac_ASV_272",0.783686216981839,"undirected","+"
"fun_ASV_186","bac_ASV_272",0.786783790962005,"undirected","+"
"fun_ASV_213","bac_ASV_272",0.733092508639138,"undirected","+"
"fun_ASV_152","bac_ASV_623",0.739938080495356,"undirected","+"
"fun_ASV_116","bac_ASV_623",0.810113519091847,"undirected","+"
"fun_ASV_20","bac_ASV_623",0.797729618163055,"undirected","+"
"fun_ASV_24","bac_ASV_623",0.746130030959752,"undirected","+"
"fun_ASV_247","bac_ASV_623",0.803921568627451,"undirected","+"
"fun_ASV_349","bac_ASV_623",-0.779153766769866,"undirected","-"
"fun_ASV_334","bac_ASV_623",-0.801878006084703,"undirected","-"
"fun_ASV_608","bac_ASV_623",-0.711042311661507,"undirected","-"
"fun_ASV_317","bac_ASV_623",-0.730300279797711,"undirected","-"
"fun_ASV_237","bac_ASV_623",-0.688338493292054,"undirected","-"
"fun_ASV_56","bac_ASV_623",-0.781217750257998,"undirected","-"
"fun_ASV_196","bac_ASV_623",-0.735810113519092,"undirected","-"
"fun_ASV_38","bac_ASV_424",0.688338493292054,"undirected","+"
"fun_ASV_689","bac_ASV_424",0.822922154063934,"undirected","+"
"fun_ASV_154","bac_ASV_424",0.713106295149639,"undirected","+"
"fun_ASV_454","bac_ASV_424",0.737874097007224,"undirected","+"
"fun_ASV_233","bac_ASV_424",0.748194014447884,"undirected","+"
"fun_ASV_268","bac_ASV_424",0.706914344685243,"undirected","+"
"fun_ASV_273","bac_ASV_424",0.735810113519092,"undirected","+"
"fun_ASV_45","bac_ASV_424",0.810113519091847,"undirected","+"
"fun_ASV_147","bac_ASV_424",-0.742002063983488,"undirected","-"
"fun_ASV_33","bac_ASV_424",-0.781217750257998,"undirected","-"
"fun_ASV_847","bac_ASV_424",0.722001412981828,"undirected","+"
"fun_ASV_413","bac_ASV_424",-0.729618163054696,"undirected","-"
"fun_ASV_66","bac_ASV_45",-0.735810113519092,"undirected","-"
"fun_ASV_99","bac_ASV_45",-0.706914344685243,"undirected","-"
"fun_ASV_317","bac_ASV_45",-0.69917952923815,"undirected","-"
"fun_ASV_246","bac_ASV_45",-0.698658410732714,"undirected","-"
"fun_ASV_58","bac_ASV_45",-0.74406604747162,"undirected","-"
"fun_ASV_18","bac_ASV_45",-0.706914344685243,"undirected","-"
"fun_ASV_578","bac_ASV_45",-0.706914344685243,"undirected","-"
"fun_ASV_296","bac_ASV_45",0.807434284163107,"undirected","+"
"fun_ASV_26","bac_ASV_45",-0.686274509803922,"undirected","-"
"fun_ASV_135","bac_ASV_45",-0.774906688933083,"undirected","-"
"fun_ASV_314","bac_ASV_45",-0.692824046896988,"undirected","-"
"fun_ASV_270","bac_ASV_45",-0.787409700722394,"undirected","-"
"fun_ASV_99","bac_ASV_11",0.723426212590299,"undirected","+"
"fun_ASV_267","bac_ASV_11",0.739938080495356,"undirected","+"
"fun_ASV_228","bac_ASV_11",0.706914344685243,"undirected","+"
"fun_ASV_608","bac_ASV_11",0.74406604747162,"undirected","+"
"fun_ASV_317","bac_ASV_11",0.772831972229112,"undirected","+"
"fun_ASV_246","bac_ASV_11",0.770897832817337,"undirected","+"
"fun_ASV_578","bac_ASV_11",0.742002063983488,"undirected","+"
"fun_ASV_296","bac_ASV_11",-0.802271660862832,"undirected","-"
"fun_ASV_26","bac_ASV_11",0.766769865841073,"undirected","+"
"fun_ASV_135","bac_ASV_11",0.856857998739928,"undirected","+"
"fun_ASV_314","bac_ASV_11",0.795043988242446,"undirected","+"
"fun_ASV_270","bac_ASV_11",0.795665634674923,"undirected","+"
"fun_ASV_203","bac_ASV_476",0.723426212590299,"undirected","+"
"fun_ASV_79","bac_ASV_476",-0.698658410732714,"undirected","-"
"fun_ASV_267","bac_ASV_476",0.684210526315789,"undirected","+"
"fun_ASV_317","bac_ASV_476",0.825737248180367,"undirected","+"
"fun_ASV_237","bac_ASV_476",0.725490196078431,"undirected","+"
"fun_ASV_246","bac_ASV_476",0.764705882352941,"undirected","+"
"fun_ASV_544","bac_ASV_476",0.682581795606384,"undirected","+"
"fun_ASV_578","bac_ASV_476",0.79360165118679,"undirected","+"
"fun_ASV_135","bac_ASV_476",0.79357913926882,"undirected","+"
"fun_ASV_314","bac_ASV_476",0.762003199120682,"undirected","+"
"fun_ASV_270","bac_ASV_476",0.711042311661507,"undirected","+"
"fun_ASV_225","bac_ASV_840",0.711042311661507,"undirected","+"
"fun_ASV_36","bac_ASV_840",0.688338493292054,"undirected","+"
"fun_ASV_256","bac_ASV_840",0.688338493292054,"undirected","+"
"fun_ASV_233","bac_ASV_840",0.808049535603715,"undirected","+"
"fun_ASV_215","bac_ASV_840",0.692466460268318,"undirected","+"
"fun_ASV_273","bac_ASV_840",0.779153766769866,"undirected","+"
"fun_ASV_45","bac_ASV_840",0.839009287925697,"undirected","+"
"fun_ASV_122","bac_ASV_840",0.723426212590299,"undirected","+"
"fun_ASV_187","bac_ASV_840",0.696594427244582,"undirected","+"
"fun_ASV_101","bac_ASV_840",-0.719298245614035,"undirected","-"
"fun_ASV_145","bac_ASV_840",0.719298245614035,"undirected","+"
"fun_ASV_152","bac_ASV_4",0.762641898864809,"undirected","+"
"fun_ASV_116","bac_ASV_4",0.805985552115583,"undirected","+"
"fun_ASV_24","bac_ASV_4",0.754385964912281,"undirected","+"
"fun_ASV_100","bac_ASV_4",0.706914344685243,"undirected","+"
"fun_ASV_203","bac_ASV_4",-0.814241486068112,"undirected","-"
"fun_ASV_36","bac_ASV_4",-0.725490196078431,"undirected","-"
"fun_ASV_334","bac_ASV_4",-0.713702546165945,"undirected","-"
"fun_ASV_608","bac_ASV_4",-0.682146542827657,"undirected","-"
"fun_ASV_56","bac_ASV_4",-0.768833849329205,"undirected","-"
"fun_ASV_283","bac_ASV_4",0.723426212590299,"undirected","+"
"fun_ASV_314","bac_ASV_4",-0.70521434281765,"undirected","-"
"fun_ASV_38","bac_ASV_1032",0.766247500646341,"undirected","+"
"fun_ASV_15","bac_ASV_1032",-0.706711723617704,"undirected","-"
"fun_ASV_689","bac_ASV_1032",0.76664318747914,"undirected","+"
"fun_ASV_233","bac_ASV_1032",0.768452529425179,"undirected","+"
"fun_ASV_268","bac_ASV_1032",0.715531838733058,"undirected","+"
"fun_ASV_215","bac_ASV_1032",0.72655698262725,"undirected","+"
"fun_ASV_273","bac_ASV_1032",0.737582126521442,"undirected","+"
"fun_ASV_45","bac_ASV_1032",0.775067615761694,"undirected","+"
"fun_ASV_406","bac_ASV_1032",0.770657558204017,"undirected","+"
"fun_ASV_16","bac_ASV_1032",0.691276522165835,"undirected","+"
"fun_ASV_8","bac_ASV_1032",0.777272644540533,"undirected","+"
"fun_ASV_225","bac_ASV_16",0.69453044375645,"undirected","+"
"fun_ASV_20","bac_ASV_16",-0.700722394220846,"undirected","-"
"fun_ASV_3","bac_ASV_16",-0.907120743034056,"undirected","-"
"fun_ASV_515","bac_ASV_16",0.74406604747162,"undirected","+"
"fun_ASV_349","bac_ASV_16",0.830753353973168,"undirected","+"
"fun_ASV_334","bac_ASV_16",0.794616497620805,"undirected","+"
"fun_ASV_290","bac_ASV_16",0.692466460268318,"undirected","+"
"fun_ASV_17","bac_ASV_16",0.688338493292054,"undirected","+"
"fun_ASV_145","bac_ASV_16",0.799793601651187,"undirected","+"
"fun_ASV_595","bac_ASV_16",0.824862364493135,"undirected","+"
"fun_ASV_425","bac_ASV_16",0.707478396054033,"undirected","+"
"fun_ASV_225","bac_ASV_156",0.787409700722394,"undirected","+"
"fun_ASV_520","bac_ASV_156",0.698658410732714,"undirected","+"
"fun_ASV_233","bac_ASV_156",0.700722394220846,"undirected","+"
"fun_ASV_215","bac_ASV_156",0.748194014447884,"undirected","+"
"fun_ASV_5","bac_ASV_156",0.760577915376677,"undirected","+"
"fun_ASV_273","bac_ASV_156",0.750257997936017,"undirected","+"
"fun_ASV_45","bac_ASV_156",0.781217750257998,"undirected","+"
"fun_ASV_349","bac_ASV_156",0.698658410732714,"undirected","+"
"fun_ASV_237","bac_ASV_156",0.824561403508772,"undirected","+"
"fun_ASV_145","bac_ASV_156",0.723426212590299,"undirected","+"
"fun_ASV_425","bac_ASV_156",0.700216887590135,"undirected","+"
"fun_ASV_59","bac_ASV_1180",-0.718495789046486,"undirected","-"
"fun_ASV_149","bac_ASV_1180",0.74143759943694,"undirected","+"
"fun_ASV_233","bac_ASV_1180",0.764379409827393,"undirected","+"
"fun_ASV_515","bac_ASV_1180",0.685125883024007,"undirected","+"
"fun_ASV_279","bac_ASV_1180",0.718495789046486,"undirected","+"
"fun_ASV_334","bac_ASV_1180",0.773595530691187,"undirected","+"
"fun_ASV_237","bac_ASV_1180",0.720581408172891,"undirected","+"
"fun_ASV_122","bac_ASV_1180",0.877002842653258,"undirected","+"
"fun_ASV_290","bac_ASV_1180",0.772721886333013,"undirected","+"
"fun_ASV_39","bac_ASV_1180",0.683040263897603,"undirected","+"
"fun_ASV_595","bac_ASV_1180",0.759747102212856,"undirected","+"
"fun_ASV_349","bac_ASV_451",0.755808051160351,"undirected","+"
"fun_ASV_334","bac_ASV_451",0.836023648629684,"undirected","+"
"fun_ASV_317","bac_ASV_451",0.723931092388832,"undirected","+"
"fun_ASV_122","bac_ASV_451",0.732059983979083,"undirected","+"
"fun_ASV_56","bac_ASV_451",0.790913889602225,"undirected","+"
"fun_ASV_283","bac_ASV_451",-0.75167795252013,"undirected","-"
"fun_ASV_578","bac_ASV_451",0.846670221245202,"undirected","+"
"fun_ASV_260","bac_ASV_451",0.795043988242446,"undirected","+"
"fun_ASV_230","bac_ASV_451",0.835312449984596,"undirected","+"
"fun_ASV_186","bac_ASV_451",0.863190615806084,"undirected","+"
"fun_ASV_213","bac_ASV_451",0.766133297760902,"undirected","+"
"fun_ASV_203","bac_ASV_44",0.73374613003096,"undirected","+"
"fun_ASV_256","bac_ASV_44",0.713106295149639,"undirected","+"
"fun_ASV_311","bac_ASV_44",0.78328173374613,"undirected","+"
"fun_ASV_5","bac_ASV_44",0.713106295149639,"undirected","+"
"fun_ASV_293","bac_ASV_44",0.748194014447884,"undirected","+"
"fun_ASV_76","bac_ASV_44",0.742002063983488,"undirected","+"
"fun_ASV_608","bac_ASV_44",0.719298245614035,"undirected","+"
"fun_ASV_317","bac_ASV_44",0.689843304070281,"undirected","+"
"fun_ASV_237","bac_ASV_44",0.711042311661507,"undirected","+"
"fun_ASV_246","bac_ASV_44",0.762641898864809,"undirected","+"
"fun_ASV_135","bac_ASV_44",0.837148190052206,"undirected","+"
"fun_ASV_20","bac_ASV_2",0.684210526315789,"undirected","+"
"fun_ASV_247","bac_ASV_2",0.692466460268318,"undirected","+"
"fun_ASV_709","bac_ASV_2",0.723426212590299,"undirected","+"
"fun_ASV_334","bac_ASV_2",-0.702291604294106,"undirected","-"
"fun_ASV_237","bac_ASV_2",-0.698658410732714,"undirected","-"
"fun_ASV_39","bac_ASV_2",-0.73374613003096,"undirected","-"
"fun_ASV_17","bac_ASV_2",-0.70485036119711,"undirected","-"
"fun_ASV_6","bac_ASV_2",-0.692466460268318,"undirected","-"
"fun_ASV_145","bac_ASV_2",-0.742002063983488,"undirected","-"
"fun_ASV_595","bac_ASV_2",-0.793578077597062,"undirected","-"
"fun_ASV_38","bac_ASV_589",0.708978328173375,"undirected","+"
"fun_ASV_689","bac_ASV_589",0.693856571557044,"undirected","+"
"fun_ASV_233","bac_ASV_589",0.808049535603715,"undirected","+"
"fun_ASV_268","bac_ASV_589",0.803921568627451,"undirected","+"
"fun_ASV_215","bac_ASV_589",0.684210526315789,"undirected","+"
"fun_ASV_273","bac_ASV_589",0.711042311661507,"undirected","+"
"fun_ASV_45","bac_ASV_589",0.758513931888545,"undirected","+"
"fun_ASV_176","bac_ASV_589",-0.708978328173375,"undirected","-"
"fun_ASV_8","bac_ASV_589",0.708978328173375,"undirected","+"
"fun_ASV_145","bac_ASV_589",0.711042311661507,"undirected","+"
"fun_ASV_520","bac_ASV_107",-0.700722394220846,"undirected","-"
"fun_ASV_203","bac_ASV_107",-0.735810113519092,"undirected","-"
"fun_ASV_233","bac_ASV_107",-0.739938080495356,"undirected","-"
"fun_ASV_5","bac_ASV_107",-0.682146542827657,"undirected","-"
"fun_ASV_45","bac_ASV_107",-0.766769865841073,"undirected","-"
"fun_ASV_13","bac_ASV_107",-0.684210526315789,"undirected","-"
"fun_ASV_334","bac_ASV_107",-0.682581795606384,"undirected","-"
"fun_ASV_237","bac_ASV_107",-0.711042311661507,"undirected","-"
"fun_ASV_122","bac_ASV_107",-0.74406604747162,"undirected","-"
"fun_ASV_186","bac_ASV_107",-0.713106295149639,"undirected","-"
"fun_ASV_225","bac_ASV_348",0.820433436532508,"undirected","+"
"fun_ASV_105","bac_ASV_348",0.719298245614035,"undirected","+"
"fun_ASV_167","bac_ASV_348",0.779153766769866,"undirected","+"
"fun_ASV_233","bac_ASV_348",0.706914344685243,"undirected","+"
"fun_ASV_273","bac_ASV_348",0.682146542827657,"undirected","+"
"fun_ASV_45","bac_ASV_348",0.725490196078431,"undirected","+"
"fun_ASV_237","bac_ASV_348",0.834881320949432,"undirected","+"
"fun_ASV_122","bac_ASV_348",0.754385964912281,"undirected","+"
"fun_ASV_290","bac_ASV_348",0.766769865841073,"undirected","+"
"fun_ASV_69","bac_ASV_348",0.723426212590299,"undirected","+"
"fun_ASV_258","bac_ASV_617",-0.708978328173375,"undirected","-"
"fun_ASV_72","bac_ASV_617",0.702173166776462,"undirected","+"
"fun_ASV_608","bac_ASV_617",0.690402476780186,"undirected","+"
"fun_ASV_151","bac_ASV_617",-0.752321981424149,"undirected","-"
"fun_ASV_42","bac_ASV_617",-0.73374613003096,"undirected","-"
"fun_ASV_338","bac_ASV_617",-0.726838265552105,"undirected","-"
"fun_ASV_115","bac_ASV_617",0.690402476780186,"undirected","+"
