#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
1772189	2	1	0	0	2	5	4	0	0	1	1	2	1	0	0	1	1	0
1111437	2	1	0	0	0	2	3	1	2	0	0	1	2	0	2	3	2	1
927720	1	3	4	9	1	2	6	5	5	5	3	7	6	2	16	1	1	3
554602	2	2	1	1	0	2	2	1	1	2	0	3	0	0	0	1	0	1
901984	2	0	1	1	0	0	2	0	0	1	0	2	0	0	12	0	1	1
870047	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0
677148	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
369028	2	1	9	7	1	1	3	0	5	0	3	2	2	2	2	1	4	1
4329542	1	2	0	0	0	0	3	0	1	2	1	2	0	0	1	3	0	1
113534	5	10	2	5	3	7	7	4	4	4	5	4	4	3	6	4	4	5
3004649	2	4	1	0	0	6	1	4	0	2	4	1	3	1	12	4	1	2
764682	1	0	5	0	2	2	2	2	0	0	0	2	0	0	2	0	5	1
1139405	2	5	1	4	2	6	2	5	5	5	3	2	4	6	4	2	4	7
4439096	1	0	6	0	0	0	3	1	2	0	2	3	0	0	2	2	0	0
789791	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4095276	7	5	0	1	2	2	9	4	5	4	4	7	8	2	4	0	3	4
1135504	1	0	2	0	1	0	1	1	4	2	2	4	0	2	7	0	1	2
591747	1	0	1	0	0	0	1	0	1	1	0	1	0	0	1	1	1	0
257322	2	1	3	4	4	9	6	6	1	4	5	7	8	6	4	4	6	4
89763	1	2	0	1	6	0	4	1	0	0	1	1	3	1	3	1	2	6
1552979	1	0	0	1	0	3	0	1	1	1	2	0	0	1	0	1	0	1
2616879	2	3	0	3	0	5	3	2	1	1	2	0	4	4	3	0	2	2
105210	4	9	2	5	2	0	5	9	2	5	3	10	3	2	4	8	6	12
1127114	2	2	2	1	0	1	4	1	0	2	0	0	2	1	0	2	3	1
232306	2	0	0	0	2	3	0	0	2	1	1	0	0	1	1	0	1	0
4329616	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
344232	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
810400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
329035	1	0	3	1	0	2	0	2	1	0	2	2	2	0	1	2	1	0
4385637	3	1	0	2	8	3	4	1	0	4	4	9	8	7	2	12	2	11
1115110	1	1	0	0	0	2	1	0	0	0	0	1	0	0	0	1	0	1
647097	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0
687568	1	0	0	0	0	1	0	0	0	0	0	1	1	0	2	0	0	0
4447353	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
146193	4	9	2	2	8	4	7	4	7	4	8	5	3	4	5	4	5	2
215388	4	2	3	1	0	7	4	2	6	3	6	2	0	0	4	1	3	2
1048194	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
223752	1	0	0	1	1	1	0	4	0	2	1	0	3	6	0	0	2	1
769631	6	2	2	7	3	6	3	2	1	12	7	5	2	3	0	4	7	7
4353325	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0
915285	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
1087325	1	0	3	0	0	0	0	1	3	0	0	1	0	0	2	3	0	3
592542	1	1	1	112	0	100	7	2	7	1	0	12	8	1	13	18	4	3
105782	1	3	0	3	0	0	1	0	1	0	0	0	0	1	1	0	0	1
582749	2	1	5	0	0	1	3	0	0	1	12	0	6	1	1	1	4	3
4419214	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
331835	1	1	1	3	1	1	2	1	2	0	4	2	1	3	1	2	1	1
545548	2	3	0	1	2	1	0	2	2	4	2	1	4	0	1	2	0	2
992246	2	2	0	0	1	1	3	0	1	1	1	1	0	1	0	0	0	1
1057720	1	1	5	2	2	3	4	2	4	1	0	3	0	0	2	0	2	2
1099898	2	1	0	3	3	6	0	2	1	3	1	1	2	1	3	2	4	0
256413	3	3	2	0	1	0	2	1	3	3	1	4	1	1	1	7	0	3
584947	1	0	0	0	1	0	0	0	0	1	0	4	0	0	1	0	0	0
516593	3	1	6	0	1	13	1	3	1	3	3	4	0	1	2	3	1	2
256569	3	0	1	0	0	0	4	0	1	3	0	1	1	0	0	1	0	2
617305	3	2	7	2	38	7	1	21	2	5	12	0	6	1	12	1	1	16
12133	2	5	0	0	0	1	4	2	17	4	2	15	0	0	0	0	0	3
266789	1	1	1	0	0	0	10	3	1	4	3	5	2	9	10	5	8	7
511230	1	1	0	0	0	0	3	0	2	2	0	2	0	1	0	7	0	1
652471	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
826512	2	2	2	0	1	0	3	5	2	3	1	3	0	2	0	1	1	1
318609	2	2	3	0	0	3	3	1	1	0	0	0	0	1	1	0	2	1
248170	4	8	2	4	2	8	10	9	4	10	9	9	9	5	5	3	8	4
540216	1	0	0	0	0	0	1	0	0	1	2	1	1	0	1	0	0	0
2160433	2	0	0	1	4	1	2	6	0	1	1	0	0	0	0	1	0	10
114337	1	2	3	1	0	1	1	3	1	2	0	0	1	0	2	1	0	1
1831095	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
847940	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
226508	3	0	8	0	1	1	1	3	2	3	2	2	2	1	0	5	0	3
217700	3	0	1	2	1	4	6	12	6	6	6	3	6	8	9	7	8	5
939546	3	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1
1114097	4	7	8	2	2	1	13	12	8	7	7	7	7	2	6	5	2	5
1091625	1	0	3	3	1	5	9	5	10	3	17	25	13	11	19	11	8	9
812381	1	4	3	2	1	0	4	4	1	0	0	1	3	2	2	0	0	0
973424	1	4	5	5	0	1	3	7	3	4	5	5	5	4	3	2	4	3
4421849	2	1	0	1	1	0	5	6	1	6	0	2	6	0	2	3	1	0
4390559	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220551	1	0	1	2	0	0	2	0	0	2	4	1	1	1	2	0	0	1
4425629	4	1	0	0	1	1	1	1	2	2	2	1	0	0	4	2	0	0
1125705	2	0	3	1	0	1	1	3	2	2	3	0	0	0	0	0	3	2
197062	1	0	1	0	0	2	0	0	1	0	1	1	1	0	0	1	0	0
4298525	1	1	0	0	2	0	0	3	1	0	29	1	0	1	0	0	0	1
356609	1	1	1	0	0	5	0	2	0	0	4	2	1	1	1	1	0	0
547232	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
191698	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4357733	2	0	0	2	0	1	2	0	0	1	0	0	0	0	0	0	0	1
812957	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
133044	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
248218	2	1	2	0	1	0	2	4	1	1	2	0	1	4	2	0	1	2
565750	2	7	3	3	1	2	2	1	2	4	2	2	4	4	4	3	2	3
517065	1	0	0	0	0	0	6	1	0	2	1	0	1	1	1	0	0	1
1056339	7	4	2	4	5	5	7	4	9	8	6	4	9	6	7	6	7	6
974281	1	4	1	0	0	0	2	2	2	2	3	2	3	0	1	2	0	0
137550	1	2	0	0	0	0	0	0	0	2	3	0	1	2	1	0	0	0
104646	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2442916	1	1	0	2	1	1	3	1	0	4	1	2	2	2	3	2	0	2
4434375	2	0	0	0	0	1	0	0	1	0	0	2	0	0	2	0	0	1
253010	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
549198	1	1	1	1	2	0	0	5	0	3	1	1	1	0	0	3	1	1
249408	1	1	0	1	0	1	3	0	0	0	2	1	2	0	0	1	1	0
364646	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
4312403	2	2	0	0	1	0	0	1	1	0	2	0	0	1	2	0	1	2
4420131	2	0	0	3	0	2	1	1	0	2	2	1	2	0	1	2	2	0
436550	3	0	0	1	1	3	10	11	7	24	16	1	1	3	4	3	1	8
82263	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0
249311	2	1	0	2	1	0	0	0	1	3	0	2	0	0	1	2	1	2
547658	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
807901	4	2	0	1	1	4	4	5	2	3	3	3	2	0	3	8	3	2
1138744	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
809583	2	4	0	0	0	0	2	1	3	0	0	2	0	0	2	0	1	3
593617	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
699876	2	1	0	0	1	0	3	2	1	1	0	2	2	0	1	0	0	0
511930	1	0	0	1	2	1	1	1	0	0	2	1	1	1	3	2	1	0
591651	2	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0
804047	3	1	0	23	0	1	5	1	0	1	0	0	3	6	2	0	0	1
541299	1	0	0	0	0	1	4	2	0	0	1	2	0	0	0	0	0	0
4380522	4	2	3	3	0	6	8	4	2	1	4	8	1	1	3	3	2	4
4305211	1	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0
112244	2	1	21	1	0	1	3	5	1	3	2	3	3	3	6	3	4	4
309713	2	2	4	3	0	2	3	3	3	3	1	4	1	4	0	2	1	3
994823	2	2	0	1	12	0	0	0	0	1	1	1	0	0	0	0	0	0
253373	1	3	0	0	0	0	2	1	2	2	1	4	0	0	1	1	0	0
1569897	2	1	1	0	2	1	1	3	5	6	2	6	0	0	4	1	1	2
347529	1	4	4	1	3	1	3	2	4	2	4	10	4	2	5	0	1	2
4400372	1	1	0	1	1	0	0	4	2	0	0	1	1	0	1	0	1	1
254014	4	1	0	0	0	0	3	3	4	5	4	1	2	4	6	5	6	3
552156	1	0	0	0	0	0	3	2	1	0	0	2	1	11	3	1	0	1
4339018	3	2	5	0	0	2	2	0	1	3	2	3	4	3	2	1	4	0
1059652	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4463767	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255750	2	5	0	4	0	0	2	1	0	3	3	2	3	1	3	1	2	1
4306783	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
325419	1	3	1	0	0	0	0	0	26	0	1	2	0	0	0	0	0	1
136597	1	0	0	0	0	1	1	2	1	0	1	3	0	0	0	0	0	0
187506	3	0	0	0	2	0	0	0	1	0	3	0	0	0	1	0	0	1
1109495	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3532064	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1039092	4	5	2	3	1	1	2	20	7	12	11	3	2	1	16	4	2	5
494140	1	1	0	0	2	0	3	1	0	1	0	4	2	1	0	2	0	0
4324733	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1
809814	1	0	3	0	0	3	0	0	0	0	2	2	1	1	5	1	0	1
819250	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1133891	3	0	2	3	0	3	1	3	2	2	1	0	2	1	5	2	0	1
329302	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
2800498	4	3	1	0	0	4	1	18	8	17	0	6	2	1	0	1	1	0
1143540	1	0	0	0	0	0	3	0	1	0	1	0	1	1	0	0	0	0
510316	3	5	9	8	5	13	13	4	4	11	4	10	3	0	9	7	11	13
252974	1	1	0	1	0	0	4	1	0	0	0	2	0	1	1	0	0	0
4468934	3	4	0	4	1	0	12	2	3	7	4	0	3	1	2	3	4	5
1137050	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4334695	1	1	2	5	2	2	7	1	1	4	2	1	2	5	4	5	4	4
645562	1	1	0	0	0	1	0	1	0	0	1	1	1	0	0	2	0	0
3526720	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
277768	2	1	0	1	0	1	0	0	1	0	2	1	0	1	0	0	0	0
144464	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1033380	4	5	6	4	1	14	7	11	5	1	2	9	0	6	8	3	4	2
247024	1	1	5	0	0	4	1	0	1	0	1	1	0	0	0	0	0	2
112836	3	3	0	1	1	2	0	3	0	2	0	1	0	0	2	1	1	0
4382003	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
115024	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1
925027	1	1	0	0	0	1	1	2	0	1	0	2	0	2	2	0	0	1
310746	3	9	3	1	8	11	4	7	9	3	4	13	6	0	4	4	7	5
814365	1	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	1	1
147541	4	3	1	3	2	3	7	2	2	2	1	3	0	1	1	1	1	1
1062748	1	6	0	2	1	1	3	4	4	1	1	2	2	4	4	1	2	3
413173	2	1	1	15	4	3	4	5	0	2	1	1	0	0	6	1	3	1
559489	2	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2
940348	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
544615	1	2	0	0	0	4	3	3	2	1	0	3	1	0	2	2	1	0
155467	1	0	0	0	1	1	0	0	0	0	2	3	0	1	1	0	0	2
144888	4	13	23	6	1	10	9	4	12	11	11	10	6	7	15	10	1	13
852220	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4462155	2	0	1	1	0	0	0	0	2	0	0	0	1	1	2	0	0	1
752778	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1
1126587	1	10	3	0	1	1	0	1	0	1	1	0	1	0	2	3	0	2
579733	4	2	0	1	0	1	13	8	3	2	10	10	3	1	7	5	0	1
4298759	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98457	2	2	3	0	2	2	4	0	2	3	0	2	1	0	0	1	0	0
4317170	1	0	2	0	0	0	2	0	0	0	1	0	1	1	0	0	0	0
584331	2	7	3	0	0	0	5	2	3	2	3	4	12	4	15	4	0	5
4441674	1	0	1	3	0	0	0	0	1	0	1	1	1	1	1	2	1	0
777771	1	1	0	0	0	0	1	2	1	2	1	0	0	0	1	0	2	1
4304971	1	0	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	1
1046488	1	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	1	0
951490	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
584276	3	1	1	2	0	0	8	2	2	2	3	6	2	1	4	0	1	6
240278	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
4450314	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
770499	2	0	0	0	1	2	0	1	1	1	0	0	2	0	2	2	2	1
1780597	4	1	1	2	3	3	0	0	0	0	1	1	1	0	0	1	0	1
531515	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1
4321316	1	1	0	0	0	0	2	3	0	1	0	3	0	0	0	0	0	0
559243	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
349041	2	1	1	1	2	1	0	4	0	0	0	1	1	1	0	0	1	0
241321	1	1	2	0	0	1	0	0	0	1	0	0	0	1	0	0	1	2
218957	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
896552	2	0	0	0	1	1	0	0	1	0	0	0	0	2	0	0	1	0
211539	1	0	0	0	0	0	2	2	1	1	4	0	0	0	0	1	3	0
304957	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
4402900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4432483	2	4	0	1	1	0	9	1	8	1	1	5	2	3	2	0	0	2
3116475	1	1	2	2	4	3	0	0	1	4	0	0	3	2	1	1	0	2
1135706	1	5	3	2	2	4	3	4	2	4	3	3	0	1	2	0	1	2
236204	1	0	1	0	0	2	1	1	1	0	0	1	2	0	1	1	0	1
565413	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
243964	1	5	2	2	3	2	5	1	5	3	2	0	3	3	3	1	3	1
667559	2	0	3	1	0	2	5	0	5	6	2	0	5	15	2	2	2	7
772062	1	1	1	1	0	1	5	0	0	0	0	0	0	0	0	0	0	2
4436698	1	1	0	5	0	0	1	2	1	1	0	6	4	1	2	0	1	2
634754	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0
975741	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1
4471497	2	3	0	0	0	0	4	2	0	0	4	2	3	2	2	0	1	1
3261569	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1136151	1	2	1	0	0	0	4	0	1	0	0	2	1	0	1	11	0	1
4318693	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
4385224	1	0	0	0	0	1	0	0	0	0	0	3	1	0	0	1	1	0
4437321	1	1	0	1	0	0	0	1	1	0	0	2	1	2	1	2	1	1
4437174	2	12	0	2	3	3	24	59	18	8	15	15	13	14	25	13	9	10
50466	1	0	0	1	0	1	2	0	1	3	4	1	2	1	3	1	1	3
848937	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
3192322	1	0	1	0	0	0	0	1	1	2	0	1	1	0	0	1	0	2
1122581	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4335446	2	5	0	0	0	0	10	5	1	5	6	3	2	4	2	4	5	3
550996	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
697990	1	0	0	0	0	0	2	0	1	1	1	2	0	0	2	0	2	0
4431018	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0
33773	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4475399	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
549030	1	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0
4325493	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
585582	1	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	3
3403304	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
552264	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255112	1	2	11	0	3	2	10	10	11	4	14	15	11	16	5	12	8	3
1081489	3	0	0	0	0	0	0	1	0	0	3	0	0	1	3	1	2	1
4324342	2	3	5	6	2	5	1	3	7	2	3	5	0	0	3	3	7	2
253356	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1134682	1	2	2	0	1	4	10	2	4	3	2	6	5	2	3	3	2	2
582670	1	0	1	0	0	1	3	2	2	0	1	4	2	1	2	0	0	1
834072	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
937434	1	1	0	0	0	0	1	0	0	0	0	1	2	2	0	0	0	0
311640	2	2	1	1	0	1	1	2	1	1	1	1	1	0	0	0	2	0
937372	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0
158263	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
781055	1	0	1	2	2	0	0	0	1	0	1	0	0	0	0	1	0	0
749841	1	0	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0
266211	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
593325	1	6	5	7	4	3	5	16	6	5	6	9	11	3	6	5	9	5
761783	1	1	1	0	0	0	0	1	2	2	1	2	1	0	1	0	0	0
1138005	1	1	0	0	0	0	0	1	0	2	2	2	0	0	0	1	1	0
724419	1	4	0	0	5	2	0	3	2	0	0	1	1	1	0	1	0	0
932062	3	6	3	3	0	0	5	7	5	5	5	8	4	4	2	7	4	11
3893085	2	0	0	0	0	3	3	1	4	1	1	2	3	0	2	2	0	0
1124415	1	0	1	0	1	3	2	5	3	2	3	6	7	2	4	2	1	2
4361146	1	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
538728	1	3	1	1	2	6	8	4	7	3	9	6	8	6	7	4	0	5
1121144	1	6	2	4	0	5	1	1	1	2	3	2	0	1	2	5	7	4
2405593	1	0	1	0	1	0	3	3	1	0	4	0	1	1	1	1	0	1
216996	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
287560	2	1	1	0	1	1	1	0	1	2	0	1	1	0	0	0	0	1
624312	1	1	0	0	1	2	10	2	3	2	2	2	5	3	3	1	1	0
540950	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
820053	2	2	0	0	0	2	0	0	1	0	3	0	0	1	1	0	1	0
894244	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
99122	1	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0
136151	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
279663	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1137563	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
513055	2	1	4	2	1	1	2	2	3	5	4	2	0	0	2	1	3	4
237703	1	1	1	1	0	0	0	1	2	0	0	1	0	1	0	1	2	1
605050	1	0	0	0	1	0	2	1	0	0	0	2	1	1	0	0	0	0
4333971	1	5	3	0	1	0	1	7	3	1	4	3	1	1	5	1	1	1
1134261	1	1	0	0	1	0	0	1	1	0	0	1	1	1	2	2	2	1
725990	1	2	0	1	0	1	1	3	0	1	1	0	0	0	0	0	1	1
719335	1	2	4	0	1	2	3	3	2	0	1	0	1	2	1	0	1	3
2922079	1	1	0	0	0	0	0	0	0	3	1	9	0	1	7	0	0	0
869089	1	5	3	0	0	0	4	2	0	0	1	1	2	0	1	5	1	1
1143332	1	0	0	0	0	0	2	0	1	0	1	1	1	0	0	0	0	2
159638	1	0	0	0	0	0	1	0	0	1	0	2	1	0	0	1	1	1
4429439	2	0	1	3	0	2	2	3	2	2	4	2	4	1	3	1	4	1
2966696	1	2	2	1	0	2	4	1	2	2	4	2	4	0	2	2	0	5
978958	1	2	2	2	0	0	3	2	0	0	1	2	1	3	1	1	1	0
151012	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203744	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0
4320428	1	0	3	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0
238104	1	1	0	0	1	2	2	1	1	2	1	4	3	1	0	0	1	0
964801	1	1	0	1	1	0	3	2	2	0	2	2	0	0	3	0	2	2
148044	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1047886	3	0	0	2	0	0	3	2	4	0	1	3	1	1	1	0	1	2
1616779	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
4437993	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569456	1	1	0	1	1	0	1	3	0	1	0	0	0	0	1	0	1	1
235807	1	0	0	0	0	3	2	1	2	0	0	1	0	1	3	1	0	1
681246	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
113279	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
539230	1	5	1	1	0	0	17	13	2	8	1	7	9	3	1	7	0	1
552186	1	0	0	1	1	1	2	1	3	1	4	4	1	6	7	1	0	2
4374001	1	0	2	6	0	1	4	0	0	1	1	2	0	0	0	0	0	0
226056	1	0	0	1	1	1	4	4	4	1	3	12	5	1	6	2	3	0
4481235	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355774	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163322	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349291	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
665015	2	0	0	1	2	0	10	9	11	5	3	3	9	10	11	8	4	2
642421	1	1	0	0	0	0	7	3	3	0	1	1	1	2	0	1	2	3
546371	2	8	2	8	2	6	6	3	7	4	1	3	5	2	6	6	9	4
214595	1	0	4	2	0	0	1	0	2	2	1	0	0	0	0	0	0	2
923105	2	4	1	0	3	6	0	19	5	2	0	0	4	20	0	0	1	0
251641	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154325	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
144956	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
513989	1	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0
136198	1	0	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	1
1081534	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
624373	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
340065	1	0	0	2	1	2	2	3	1	1	4	2	1	2	5	0	1	2
741778	1	1	0	2	0	0	1	0	0	0	2	0	3	0	0	1	3	2
4323731	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
899559	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
575299	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
1126307	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
593358	1	2	1	2	1	0	1	1	4	6	4	5	5	6	3	6	3	2
374453	1	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0
364192	2	3	1	1	0	2	9	2	2	5	2	7	1	5	5	2	6	3
549682	1	4	0	0	3	4	2	2	1	0	2	1	0	1	0	1	0	1
216023	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
1111551	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4404895	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
248468	2	0	0	0	1	1	0	1	1	1	1	1	5	2	8	2	1	0
567840	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1095960	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4366783	1	0	113	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
696234	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
661152	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0
1074498	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
850135	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
354190	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111868	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0
284303	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226596	1	0	3	0	5	0	0	0	0	1	1	1	0	1	0	0	2	0
710745	2	0	0	0	0	0	2	4	2	1	6	1	1	1	9	1	5	0
3979725	1	1	0	0	0	3	7	5	0	2	1	4	5	1	3	0	4	8
1004427	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
279515	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1898675	2	3	3	4	3	0	0	3	1	1	1	1	0	1	2	1	1	2
243829	1	0	5	0	0	0	0	1	0	0	0	8	1	0	2	0	0	0
2471295	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
4416537	2	0	5	0	0	4	5	1	1	0	3	0	0	0	3	0	0	1
159299	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
541155	1	0	8	0	2	2	6	2	3	3	5	13	1	0	6	2	1	8
4301953	1	0	0	1	2	1	0	0	2	0	0	0	0	0	1	1	0	0
811702	1	3	2	1	0	0	2	1	0	1	0	1	0	0	0	1	0	1
953256	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0
