"ID","filed","Kingdom","Phylum","Class","Order","Family","Genus","Species","group","Label"
"bac_ASV_7","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Unassigned","Unassigned","bac","bac_ASV_7"
"bac_ASV_70","bac","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas_aurantiaca","bac","bac_ASV_70"
"bac_ASV_707","bac","Bacteria","Acidobacteria","Acidobacteria_Gp3","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_707"
"bac_ASV_71","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Rhizobium_laguerreae","bac","bac_ASV_71"
"bac_ASV_72","bac","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Unassigned","Unassigned","bac","bac_ASV_72"
"bac_ASV_725","bac","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_725"
"bac_ASV_73","bac","Bacteria","Acidobacteria","Acidobacteria_Gp3","Unassigned","Unassigned","Gp3","Unassigned","bac","bac_ASV_73"
"bac_ASV_75","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Unassigned","Unassigned","bac","bac_ASV_75"
"bac_ASV_757","bac","Bacteria","Proteobacteria","Betaproteobacteria","Hydrogenophilales","Hydrogenophilaceae","Thiobacillus","Thiobacillus_thioparus","bac","bac_ASV_757"
"bac_ASV_76","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Unassigned","Unassigned","Unassigned","bac","bac_ASV_76"
"bac_ASV_77","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium_quisquiliarum","bac","bac_ASV_77"
"bac_ASV_78","bac","Bacteria","Proteobacteria","Betaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_78"
"bac_ASV_79","bac","Bacteria","Proteobacteria","Betaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_79"
"bac_ASV_80","bac","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","Arthrobacter_cryotolerans","bac","bac_ASV_80"
"bac_ASV_81","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium","Bradyrhizobium_manausense","bac","bac_ASV_81"
"bac_ASV_82","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Unassigned","Unassigned","bac","bac_ASV_82"
"bac_ASV_83","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Unassigned","Unassigned","Unassigned","bac","bac_ASV_83"
"bac_ASV_840","bac","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter","Unassigned","bac","bac_ASV_840"
"bac_ASV_842","bac","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_842"
"bac_ASV_86","bac","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_86"
"bac_ASV_87","bac","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas_aurantiaca","bac","bac_ASV_87"
"bac_ASV_874","bac","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Unassigned","Unassigned","bac","bac_ASV_874"
"bac_ASV_88","bac","Bacteria","Acidobacteria","Acidobacteria_Gp6","Unassigned","Unassigned","Gp6","Unassigned","bac","bac_ASV_88"
"bac_ASV_9","bac","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_9"
"bac_ASV_92","bac","Bacteria","Acidobacteria","Acidobacteria_Gp6","Unassigned","Unassigned","Gp6","Unassigned","bac","bac_ASV_92"
"bac_ASV_93","bac","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","Unassigned","bac","bac_ASV_93"
"bac_ASV_94","bac","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_94"
"bac_ASV_95","bac","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Terrimonas","Terrimonas_lutea","bac","bac_ASV_95"
"bac_ASV_96","bac","Bacteria","Proteobacteria","Betaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_96"
"bac_ASV_99","bac","Bacteria","Proteobacteria","Betaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_99"
"BI",NA,NA,NA,NA,NA,NA,NA,NA,"env","BI"
"CN",NA,NA,NA,NA,NA,NA,NA,NA,"env","CN"
"FRB",NA,NA,NA,NA,NA,NA,NA,NA,"env","FRB"
"fun_ASV_1","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Unassigned","Unassigned","fun","fun_ASV_1"
"fun_ASV_10","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Unassigned","fun","fun_ASV_10"
"fun_ASV_100","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Arcopilus","Arcopilus_cupreus_SH1615623.08FU","fun","fun_ASV_100"
"fun_ASV_101","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_101"
"fun_ASV_102","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Unassigned","fun","fun_ASV_102"
"fun_ASV_103","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_alpina_SH1650285.08FU","fun","fun_ASV_103"
"fun_ASV_105","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariales_fam_Incertae_sedis","Staphylotrichum","Unassigned","fun","fun_ASV_105"
"fun_ASV_106","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariales_fam_Incertae_sedis","Staphylotrichum","Staphylotrichum_boninense_SH1615643.08FU","fun","fun_ASV_106"
"fun_ASV_107","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Unassigned","fun","fun_ASV_107"
"fun_ASV_108","fun","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida","Trachelostylidae","Gonostomum","Unassigned","fun","fun_ASV_108"
"fun_ASV_11","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_11"
"fun_ASV_112","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_alpina_SH1650283.08FU","fun","fun_ASV_112"
"fun_ASV_114","fun","Fungi","Ascomycota","Sordariomycetes","Branch06","Unassigned","Unassigned","Unassigned","fun","fun_ASV_114"
"fun_ASV_115","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Unassigned","Unassigned","fun","fun_ASV_115"
"fun_ASV_116","fun","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_116"
"fun_ASV_118","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Cylindrocarpon","Unassigned","fun","fun_ASV_118"
"fun_ASV_119","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_119"
"fun_ASV_12","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_12"
"fun_ASV_120","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_120"
"fun_ASV_121","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_121"
"fun_ASV_122","fun","Viridiplantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Hydrogonium","Unassigned","fun","fun_ASV_122"
"fun_ASV_123","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_123"
"fun_ASV_124","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_124"
"fun_ASV_125","fun","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Chrysosporium","Chrysosporium_pseudomerdarium_SH1557168.08FU","fun","fun_ASV_125"
"fun_ASV_13","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_angusta_SH1555953.08FU","fun","fun_ASV_13"
"fun_ASV_131","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_131"
"fun_ASV_132","fun","Fungi","Ascomycota","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_132"
"fun_ASV_136","fun","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraphaeosphaeria","Paraphaeosphaeria_sporulosa_SH1184783.08FU","fun","fun_ASV_136"
"fun_ASV_138","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariales_fam_Incertae_sedis","Conlarium","Unassigned","fun","fun_ASV_138"
"fun_ASV_14","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_14"
"fun_ASV_140","fun","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida","Trachelostylidae","Gonostomum","Unassigned","fun","fun_ASV_140"
"fun_ASV_141","fun","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_oligospora_SH1545678.08FU","fun","fun_ASV_141"
"fun_ASV_142","fun","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_142"
"fun_ASV_1429","fun","Fungi","Ascomycota","Sordariomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_1429"
"fun_ASV_143","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_pyrifolia_SH1580840.08FU","fun","fun_ASV_143"
"fun_ASV_145","fun","Alveolata","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_145"
"fun_ASV_147","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_pyrifolia_SH1580840.08FU","fun","fun_ASV_147"
"fun_ASV_148","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_pyrifolia_SH1580840.08FU","fun","fun_ASV_148"
"fun_ASV_149","fun","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_149"
"fun_ASV_15","fun","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_raperi_SH1692798.08FU","fun","fun_ASV_15"
"fun_ASV_151","fun","Metazoa","Nematoda","Chromadorea","Rhabditida","Telotylenchidae","Tylenchorhynchus","Unassigned","fun","fun_ASV_151"
"fun_ASV_154","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Unassigned","Unassigned","fun","fun_ASV_154"
"fun_ASV_155","fun","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_155"
"fun_ASV_158","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_158"
"fun_ASV_16","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Unassigned","fun","fun_ASV_16"
"fun_ASV_160","fun","Alveolata","Ciliophora","Spirotrichea","Urostylida","Unassigned","Unassigned","Unassigned","fun","fun_ASV_160"
"fun_ASV_162","fun","Fungi","Ascomycota","Dothideomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_162"
"fun_ASV_164","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_164"
"fun_ASV_165","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Unassigned","Unassigned","fun","fun_ASV_165"
"fun_ASV_167","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma_longipilis_SH1958335.08FU","fun","fun_ASV_167"
"fun_ASV_168","fun","Alveolata","Ciliophora","Spirotrichea","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_168"
"fun_ASV_169","fun","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Unassigned","fun","fun_ASV_169"
"fun_ASV_17","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Unassigned","fun","fun_ASV_17"
"fun_ASV_170","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Humicola","Humicola_phialophoroides_SH1615667.08FU","fun","fun_ASV_170"
"fun_ASV_172","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_172"
"fun_ASV_174","fun","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_174"
"fun_ASV_175","fun","unidentified","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_175"
"fun_ASV_176","fun","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_176"
"fun_ASV_178","fun","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Unassigned","fun","fun_ASV_178"
"fun_ASV_18","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_18"
"fun_ASV_185","fun","Alveolata","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_185"
"fun_ASV_186","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_186"
"fun_ASV_187","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Unassigned","Unassigned","fun","fun_ASV_187"
"fun_ASV_188","fun","Fungi","Basidiomycota","Agaricomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_188"
"fun_ASV_189","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Corynascella","Corynascella_humicola_SH1615715.08FU","fun","fun_ASV_189"
"fun_ASV_19","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun","fun_ASV_19"
"fun_ASV_192","fun","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Gamsia","Gamsia_simplex_SH1575617.08FU","fun","fun_ASV_192"
"fun_ASV_193","fun","Alveolata","Ciliophora","Spirotrichea","Urostylida","Unassigned","Unassigned","Unassigned","fun","fun_ASV_193"
"fun_ASV_196","fun","Alveolata","Ciliophora","Oligohymenophorea","Philasterida","Unassigned","Unassigned","Unassigned","fun","fun_ASV_196"
"fun_ASV_2","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_2"
"fun_ASV_20","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_20"
"fun_ASV_201","fun","Viridiplantae","Chlorophyta","Unassigned","Unassigned","Unassigned","Chlamydomonas","Unassigned","fun","fun_ASV_201"
"fun_ASV_202","fun","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Unassigned","fun","fun_ASV_202"
"fun_ASV_203","fun","Fungi","Ascomycota","Eurotiomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_203"
"fun_ASV_205","fun","Fungi","Rozellomycota","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_205"
"fun_ASV_207","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_207"
"fun_ASV_21","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_21"
"fun_ASV_210","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_210"
"fun_ASV_211","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Zopfiella","Zopfiella_marina_SH1615611.08FU","fun","fun_ASV_211"
"fun_ASV_213","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_213"
"fun_ASV_216","fun","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Tetracystis","Tetracystis_vinatzeri_SH1205399.08FU","fun","fun_ASV_216"
"fun_ASV_217","fun","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Unassigned","Unassigned","fun","fun_ASV_217"
"fun_ASV_218","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_218"
"fun_ASV_22","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_22"
"fun_ASV_228","fun","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_228"
"fun_ASV_229","fun","Alveolata","Ciliophora","Spirotrichea","Urostylida","Holostichidae","Anteholosticha","Unassigned","fun","fun_ASV_229"
"fun_ASV_23","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_23"
"fun_ASV_233","fun","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Microascus","Microascus_restrictus_SH1669692.08FU","fun","fun_ASV_233"
"fun_ASV_235","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_235"
"fun_ASV_237","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_237"
"fun_ASV_24","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Humicola","Humicola_olivacea_SH1615600.08FU","fun","fun_ASV_24"
"fun_ASV_243","fun","Fungi","Rozellomycota","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_243"
"fun_ASV_244","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_244"
"fun_ASV_246","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_246"
"fun_ASV_249","fun","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_249"
"fun_ASV_25","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_25"
"fun_ASV_250","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun","fun_ASV_250"
"fun_ASV_251","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_251"
"fun_ASV_255","fun","Metazoa","Nematoda","Chromadorea","Rhabditida","Cephalobidae","Acrobeloides","Unassigned","fun","fun_ASV_255"
"fun_ASV_256","fun","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Microascus","Microascus_restrictus_SH1669692.08FU","fun","fun_ASV_256"
"fun_ASV_257","fun","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_257"
"fun_ASV_26","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_26"
"fun_ASV_261","fun","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS08","Unassigned","Unassigned","Unassigned","fun","fun_ASV_261"
"fun_ASV_265","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_265"
"fun_ASV_267","fun","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_267"
"fun_ASV_268","fun","Fungi","Ascomycota","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_268"
"fun_ASV_269","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_269"
"fun_ASV_27","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Unassigned","fun","fun_ASV_27"
"fun_ASV_270","fun","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Unassigned","Unassigned","fun","fun_ASV_270"
"fun_ASV_271","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_271"
"fun_ASV_273","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unassigned","fun","fun_ASV_273"
"fun_ASV_274","fun","Viridiplantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrella","Unassigned","fun","fun_ASV_274"
"fun_ASV_275","fun","Fungi","Ascomycota","Sordariomycetes","Branch06","Unassigned","Unassigned","Unassigned","fun","fun_ASV_275"
"fun_ASV_277","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_277"
"fun_ASV_279","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_279"
"fun_ASV_28","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_28"
"fun_ASV_287","fun","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","Branch02","Unassigned","Unassigned","Unassigned","fun","fun_ASV_287"
"fun_ASV_29","fun","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Chrysosporium","Chrysosporium_pseudomerdarium_SH1557168.08FU","fun","fun_ASV_29"
"fun_ASV_290","fun","Viridiplantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Hydrogonium","Unassigned","fun","fun_ASV_290"
"fun_ASV_294","fun","Alveolata","Ciliophora","Spirotrichea","Urostylida","Unassigned","Unassigned","Unassigned","fun","fun_ASV_294"
"fun_ASV_296","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_296"
"fun_ASV_299","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_299"
"fun_ASV_3","fun","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Unassigned","fun","fun_ASV_3"
"fun_ASV_30","fun","Alveolata","Ciliophora","Spirotrichea","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_30"
"fun_ASV_305","fun","Alveolata","Ciliophora","Oligohymenophorea","Oligohymenophorea_ord_Incertae_sedis","Vorticellidae","Vorticella","Unassigned","fun","fun_ASV_305"
"fun_ASV_308","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_308"
"fun_ASV_31","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Unassigned","Unassigned","fun","fun_ASV_31"
"fun_ASV_310","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_310"
"fun_ASV_311","fun","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Unassigned","Unassigned","fun","fun_ASV_311"
"fun_ASV_315","fun","Metazoa","Nematoda","Chromadorea","Rhabditida","Cephalobidae","Unassigned","Unassigned","fun","fun_ASV_315"
"fun_ASV_316","fun","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Unassigned","Unassigned","fun","fun_ASV_316"
"fun_ASV_32","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Solanales","Solanaceae","Unassigned","Unassigned","fun","fun_ASV_32"
"fun_ASV_324","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_324"
"fun_ASV_328","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_328"
"fun_ASV_33","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Unassigned","fun","fun_ASV_33"
"fun_ASV_334","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_334"
"fun_ASV_34","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun","fun_ASV_34"
"fun_ASV_35","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_35"
"fun_ASV_357","fun","Alveolata","Ciliophora","Spirotrichea","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_357"
"fun_ASV_359","fun","Viridiplantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Bryum","Bryum_argenteum_SH1623898.08FU","fun","fun_ASV_359"
"fun_ASV_36","fun","Fungi","Ascomycota","Eurotiomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_36"
"fun_ASV_360","fun","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_360"
"fun_ASV_367","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_367"
"fun_ASV_37","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_37"
"fun_ASV_38","fun","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","Unassigned","fun","fun_ASV_38"
"fun_ASV_39","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Unassigned","fun","fun_ASV_39"
"fun_ASV_393","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_393"
"fun_ASV_4","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_oxysporum_SH1190764.08FU","fun","fun_ASV_4"
"fun_ASV_41","fun","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida","Unassigned","Unassigned","Unassigned","fun","fun_ASV_41"
"fun_ASV_413","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_413"
"fun_ASV_418","fun","Alveolata","Ciliophora","Spirotrichea","Urostylida","Unassigned","Unassigned","Unassigned","fun","fun_ASV_418"
