"","Kingdom","Phylum","Class","Order","Famiy","Genus","Species","N Patients","N Control","","RA in Patients","RA in Control","Beta","SE","P","FDR","FC","FC lower","FC upper",""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3632|s__GGB3632_SGB4921","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3632","GGB3632 SGB4921",1,1,"",0.000255227506607266,0.000624866643252319,-0.810533961536276,1.2391284177191,0.513036950574409,0.771122024505608,0.444620592533027,0.0391942330035185,5.0437897658738,""
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus mitis",5,1,"",0.00605115178751971,0.000452578361359525,-1.64574923195599,2.53216693343407,0.515732852741685,0.771122024505608,0.192868005773941,0.00134845414355079,27.5857120014966,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__GGB6554|s__GGB6554_SGB9256","Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptococcaceae","GGB6554","GGB6554 SGB9256",1,1,"",0.000263626207152388,0.000616817098871188,-0.811418777671899,1.25191312155632,0.516892437981834,0.771122024505608,0.444227359053842,0.0381904995980663,5.16719992167745,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium ramulus",3,3,"",0.00269545957324974,0.00408343027458137,1.85548341773293,2.87704885971466,0.51897518572867,0.771122024505608,6.39478885786575,0.0227422159697873,1798.12400827651,""
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_stantonii","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera","Megasphaera stantonii",1,1,"",0.000302130288794536,0.000550659499553038,-0.757916989141141,1.17613413005097,0.519307179475478,0.771122024505608,0.468641596547463,0.0467407041822165,4.69879412082363,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM33_3","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sp AM33 3",4,5,"",0.00492588525093006,0.0473395879650424,2.31058739782044,3.58818475120512,0.519612226019329,0.771122024505608,10.0803440884591,0.00889510000991806,11423.5182098495,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF27_2AA","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sp AF27 2AA",2,5,"",0.000487147868805996,0.019629012919359,2.05909597088382,3.2073492753709,0.520877690085622,0.771122024505608,7.83888003033185,0.0145916094767139,4211.19001491902,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF32_12BH","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sp AF32 12BH",2,3,"",0.000581099647821624,0.00226906620608721,1.33118193769429,2.07918269991634,0.522014703831986,0.771122024505608,3.78551498732788,0.064311542474145,222.823511425575,""
"k__Bacteria|p__Firmicutes|c__CFGB1226|o__OFGB1226|f__FGB1226|g__GGB58485|s__GGB58485_SGB80143","Bacteria","Firmicutes","CFGB1226","OFGB1226","FGB1226","GGB58485","GGB58485 SGB80143",0,2,"",0.000109956192913333,0.000867069028192047,0.572395028063945,0.89853524391656,0.524104489570122,0.771862975548725,1.77250717622857,0.304606636852012,10.3142259874928,""
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_morbillorum","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillales unclassified","Gemella","Gemella morbillorum",2,0,"",0.00036823547794972,0.000201999056092794,-0.858349747845825,1.39531697833485,0.538445958633466,0.780047274522606,0.423860982978207,0.0275109540265753,6.53042176282597,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacteriaceae unclassified","Eubacteriaceae bacterium",3,5,"",0.00100933567058369,0.0227983904804368,-1.57083408995209,2.56143645882188,0.539702484352814,0.780047274522606,0.207871726309864,0.00137232410527286,31.4872080385496,""
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Brucellaceae|g__GGB15850|s__GGB15850_SGB5785","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","GGB15850","GGB15850 SGB5785",1,1,"",0.000272078871543015,0.000554680688808545,-0.721338195517066,1.17778965091526,0.540239550594672,0.780047274522606,0.486101321908778,0.0483250165550249,4.88969299974076,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM49_4BH","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sp AM49 4BH",0,2,"",0.000109956192913333,0.00157580950272479,0.742788704959641,1.21602245438722,0.541309021939539,0.780047274522606,2.10178861775453,0.193860721989946,22.7870573697316,""
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__GGB6568|s__GGB6568_SGB9279","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","GGB6568","GGB6568 SGB9279",0,2,"",0.000109956192913333,0.0013410147766301,0.715530858023504,1.17263590995436,0.541735867353345,0.780047274522606,2.04527214324772,0.205391877823122,20.3666190906903,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","Clostridium symbiosum",6,6,"",0.0300233372002796,0.0557990316398165,1.83424410512269,3.00648531544625,0.541798339564733,0.780047274522606,6.26040015205563,0.017275480185622,2268.68426479268,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",10,9,"",5.41783501975166,5.54585750512944,-1.51704113549098,2.49798356444413,0.543647663633137,0.780047274522606,0.21935998413526,0.00163995098989739,29.3416101677724,""
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_parvirubra","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella parvirubra",2,1,"",0.000946112063926667,0.000478110443765621,0.579099467488865,0.955632877874191,0.544524520725976,0.780047274522606,1.7844307690615,0.274188083173073,11.6131712681455,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",6,8,"",0.0865571137169865,1.37342838434175,2.26874951950247,3.75827036483084,0.546064045614827,0.780047274522606,9.66730447682022,0.00611224956754057,15290.0785242565,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_hallii","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerobutyricum","Anaerobutyricum hallii",5,6,"",0.0136708711804044,0.0438975958925712,1.912429245456,3.17704295191524,0.547205693730556,0.780047274522606,6.76951365073063,0.0133722322753478,3426.97570037809,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_bouchesdurhonensis","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides bouchesdurhonensis",0,2,"",0.000109956192913333,0.000916604186806877,0.567261299349059,0.942630840583922,0.547317120601252,0.780047274522606,1.76343092268618,0.277955250354769,11.187731172974,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecis","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia faecis",7,7,"",0.0799000272681109,0.134361868394345,1.56055891432822,2.61419334054026,0.550536626044885,0.781674803386367,4.76148176194843,0.0283462641606306,799.812929170951,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_caecimuris","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia caecimuris",4,4,"",0.00700926372776347,0.00743920355574613,2.10244460237138,3.53203155019917,0.551675838603959,0.781674803386367,8.18615737164203,0.00806406718657755,8310.09600525539,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB1339|s__GGB1339_SGB1796","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","GGB1339","GGB1339 SGB1796",1,2,"",0.000214862111622311,0.00124580446589447,1.07159283837779,1.81289950386203,0.554457876273778,0.783332929851907,2.92002692864917,0.0836018032463422,101.990111850959,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_AF36_15AT","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea sp AF36 15AT",3,3,"",0.00207351801748486,0.0028299642104566,-1.00279386911323,1.74030992402422,0.564469406949298,0.795165599354663,0.366853068606295,0.0121090603151906,11.1140889914492,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia glucerasea",3,3,"",0.00146969289239282,0.00225528724679277,-0.847091826184464,1.51760437176353,0.576723538030729,0.809851745672294,0.428659738041104,0.0218928233924201,8.39312352380677,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3619|s__GGB3619_SGB4894","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3619","GGB3619 SGB4894",2,3,"",0.0003800792338087,0.0032480117163767,-0.985753902808263,1.77301623017236,0.578227480963551,0.809851745672294,0.373157796153816,0.0115523579198388,12.0535341613027,""
"k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936|f__FGB14936|g__GGB3256|s__GGB3256_SGB4303","Bacteria","Firmicutes","CFGB14936","OFGB14936","FGB14936","GGB3256","GGB3256 SGB4303",2,1,"",0.00178582659933755,0.000731954940162292,0.728448555172203,1.31848669665392,0.580613805902958,0.810857211692062,2.07186373064694,0.156330117423168,27.4586841558536,""
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella atypica",1,1,"",0.000323867460396549,0.000336894630165029,-1.41506071503022,2.58846661344592,0.584599184407564,0.814083678000219,0.242910864660522,0.00152089655775356,38.7966478517623,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_AF24_7LB","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea sp AF24 7LB",2,1,"",0.000774829455865643,0.000376659013837874,0.430438918203029,0.791562564146282,0.586590241366705,0.814522449440624,1.53793240195548,0.325945950451008,7.25652848182901,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_torques","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus torques",7,9,"",0.220883425833046,4.38614775451822,1.52834314263437,2.82892244288166,0.589020298109225,0.814888433988704,4.61053149737143,0.0180187058750882,1179.71850118509,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_gordonii","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides gordonii",2,1,"",0.000654964709476744,0.000482363783782794,-1.07969922246997,2.01330051604135,0.591762846791715,0.814888433988704,0.339697683711006,0.00656653991805891,17.5731081754748,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Lawsonibacter|s__Lawsonibacter_sp_NSJ_51","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales unclassified","Lawsonibacter","Lawsonibacter sp NSJ 51",1,1,"",0.00023122783319856,0.000513165171934879,-0.577917450961765,1.07798721009716,0.591883986004141,0.814888433988704,0.561065597356024,0.0678285295478146,4.64103536719845,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_contorta","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Faecalicatena","Faecalicatena contorta",3,1,"",0.000984695983937961,0.000483371586724363,1.00811191855886,1.90073454944614,0.595848370154489,0.818029118347688,2.74042198744715,0.066051020457809,113.69866229517,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes onderdonkii",6,6,"",0.0550576210064172,0.122118825129755,-1.76695858984149,3.36582462550554,0.599603708158842,0.819326346004824,0.17085182991228,0.000233115887726046,125.218182549097,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_clostridioformis","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster clostridioformis",1,3,"",0.000260510442601006,0.00252902339619331,1.16347194648944,2.22333281091399,0.600764910606924,0.819326346004824,3.20102780241174,0.0409968369464274,249.935842738371,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_SGB14313","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster SGB14313",1,1,"",0.000250213940809226,0.000479923622181347,-0.545687288924022,1.04589735140143,0.601850834410951,0.819326346004824,0.579443401421894,0.0745976631245814,4.50087363850324,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Eubacteriales_unclassified_SGB15145","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales unclassified","Eubacteriales unclassified","Eubacteriales unclassified SGB15145",0,2,"",0.000109956192913333,0.000996000543699226,0.511988487188961,0.986689820934756,0.603833913420752,0.819729837772306,1.66860589968466,0.241249511932415,11.5409379532443,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_sp_gm002","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter sp gm002",1,2,"",0.00034767278733005,0.000761915219871131,0.820474320352714,1.60863505265564,0.610020782978518,0.820657590670842,2.27157703726486,0.0970576271209491,53.1649329299877,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9619|s__GGB9619_SGB15067","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9619","GGB9619 SGB15067",0,2,"",0.000109956192913333,0.000715953198913378,0.441359960594906,0.869279474773738,0.611642147419211,0.820657590670842,1.55482027565549,0.282966203717932,8.54330325609911,""
"k__Bacteria|p__Firmicutes|c__CFGB32970|o__OFGB32970|f__FGB32970|g__GGB51884|s__GGB51884_SGB49168","Bacteria","Firmicutes","CFGB32970","OFGB32970","FGB32970","GGB51884","GGB51884 SGB49168",0,2,"",0.000109956192913333,0.00142953485599072,0.577699988369528,1.1435856430905,0.613442614875331,0.820657590670842,1.78193524208654,0.189431485848167,16.7622251009269,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_orotica","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Faecalicatena","Faecalicatena orotica",2,1,"",0.000480352300019661,0.000337644918431623,-0.475574133498818,0.945640311857627,0.615025940903629,0.820657590670842,0.621528113897836,0.0973902530457721,3.96648724368595,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_maltosivorans","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium maltosivorans",1,1,"",0.000239594582323991,0.000464662499010052,-0.496199283005456,0.991140248246323,0.616628178307642,0.820657590670842,0.608840297458118,0.0872625254908956,4.24794613407751,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaeromassilibacillus","Anaeromassilibacillus sp An250",1,1,"",0.000260361833101088,0.000444934686084072,-0.488655585712653,0.976101603355878,0.6166388718429,0.820657590670842,0.613450571755476,0.0905534741407727,4.1557942150524,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB4815","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia SGB4815",3,2,"",0.00174329142643673,0.000791448213230732,-0.880185679461447,1.75848442006834,0.616697345010204,0.820657590670842,0.414705902163687,0.013209551100817,13.0194420670934,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecicola","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia faecicola",1,1,"",0.000311140976246489,0.000449257270627009,-1.04057755724379,2.08679011336031,0.618026086801498,0.820657590670842,0.353250600586874,0.00591250204415318,21.105445018558,""
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_SGB15012","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus SGB15012",0,2,"",0.000109956192913333,0.00103238593038545,0.49749945472289,1.00550419761276,0.620758170248561,0.822039429811446,1.64460371872148,0.229170554629343,11.8022203856298,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_Marseille_P3087","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia sp Marseille P3087",2,1,"",0.000641299834480137,0.00047714374286073,-0.775810501548424,1.61909362829542,0.631822348282051,0.834417557785535,0.460330531151324,0.0192694562766491,10.9968955463911,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_bouchesdurhonensis","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides bouchesdurhonensis",0,3,"",0.000109956192913333,0.00295191681289539,0.928431869585407,1.96285033072161,0.636211847725879,0.83737407782119,2.53053785128297,0.0540008885119106,118.583638033353,""
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__GGB58233|s__GGB58233_SGB79883","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","GGB58233","GGB58233 SGB79883",3,2,"",0.000731064511920579,0.000808959628946982,0.880605352058937,1.87444575830454,0.638501446202359,0.83737407782119,2.41235959134597,0.061218347770832,95.0610235307862,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__GGB4456|s__GGB4456_SGB6141","Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","GGB4456","GGB4456 SGB6141",1,2,"",0.000268578926549276,0.000927944392851765,1.42838778020975,3.0551731577512,0.640120107605292,0.83737407782119,4.17196763821865,0.0104646579476631,1663.24729020221,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Phocea|s__Phocea_massiliensis","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Phocea","Phocea massiliensis",5,8,"",0.0178291026352357,0.172723355355752,1.36912863456532,2.94411109624898,0.641903004021655,0.83737407782119,3.93192306047931,0.0122610327571346,1260.90674902837,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Sanguibacteroides","Sanguibacteroides justesenii",1,1,"",0.000215049054740745,0.000468336499275155,-0.45882202806325,0.992034343575037,0.643718361886531,0.83737407782119,0.632027718087731,0.0904272750921102,4.41746183354847,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Gemmiger|s__Gemmiger_formicilis","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales unclassified","Gemmiger","Gemmiger formicilis",4,5,"",0.00729801855726852,0.064879314612793,-1.60568101260314,3.47883521600721,0.644398981697788,0.83737407782119,0.20075279316502,0.00021949128371212,183.614051920239,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_ihumii","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes ihumii",2,5,"",0.000750568527684561,0.0191006542230036,-1.40537435404492,3.10075183888844,0.650378349299602,0.84035015832031,0.245275219493694,0.000562652720139128,106.921962952217,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_acidifaciens","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides acidifaciens",3,2,"",0.00114042979498943,0.00148128947645888,-0.623766183722464,1.38488750666473,0.652415355347364,0.84035015832031,0.535922250364778,0.0355027295478284,8.08987540096381,""
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium","Erysipelatoclostridium ramosum",6,4,"",0.0181961355930277,0.00986378342275527,1.65068544883775,3.67657470231792,0.65345060910022,0.84035015832031,5.21055016895411,0.00386651780995128,7021.77887123965,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",8,8,"",0.929297905051528,7.32256443907937,-1.71950502806777,3.83169113178247,0.653605678693575,0.84035015832031,0.179154802567695,9.80905382239187e-05,327.212429090773,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens",8,9,"",0.433580474725355,4.83028553246606,1.25036502261949,2.8092617696142,0.656257107088951,0.841532860277652,3.49161724414868,0.0141819103455934,859.643777357862,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",4,5,"",0.00564595278919039,0.049716001204618,-1.53153037115462,3.51336819115656,0.66289830327254,0.847812040501196,0.216204540814648,0.00022091511487431,211.594410348375,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__Christensenella|s__Christensenella_hongkongensis","Bacteria","Firmicutes","Clostridia","Eubacteriales","Christensenellaceae","Christensenella","Christensenella hongkongensis",4,4,"",0.00124504206721915,0.00373630731988788,0.855927837417732,1.98319307961162,0.666038864643909,0.84959288245916,2.35355708614966,0.0482610434004035,114.776444259781,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9614|s__GGB9614_SGB15049","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9614","GGB9614 SGB15049",2,3,"",0.000626904705201468,0.00227714130204913,-0.817054039966614,1.94147829428286,0.673871050098865,0.857333325518451,0.441731061618561,0.00982965446252315,19.8507822978525,""
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella parvula",6,3,"",0.0257072914513088,0.00320224159619286,1.32156097745162,3.25246695666344,0.684503289843885,0.861402609527903,3.74926933670165,0.00638838195645864,2200.40389803549,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerotruncus|s__Anaerotruncus_colihominis","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","Anaerotruncus colihominis",7,6,"",0.0436839429105249,0.0351170975777969,-0.98506143199845,2.45065953162294,0.687715168272677,0.861402609527903,0.373416286523295,0.00306301941075833,45.5236171703939,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis",8,8,"",0.52849046758864,3.54273325943977,1.62886960433747,4.0866987196609,0.690203921797444,0.861402609527903,5.09810858031561,0.00169332727097712,15348.9000869217,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospiraceae unclassified","Lachnospiraceae bacterium",3,3,"",0.00176383605999953,0.00209495169276951,1.00250609859081,2.53240027488941,0.69219953460724,0.861402609527903,2.72510265397951,0.019044090410794,389.946923929592,""
