"ID","filed","Kingdom","Phylum","Class","Order","Family","Genus","Species","group","Label"
"bac_ASV_16","bac","Bacteria","Acidobacteria","Acidobacteria_Gp2","Unassigned","Unassigned","Gp2","Unassigned","bac","bac_ASV_16"
"bac_ASV_162","bac","Bacteria","Verrucomicrobia","Subdivision3","Unassigned","Unassigned","Subdivision3_genera_incertae_sedis","Unassigned","bac","bac_ASV_162"
"bac_ASV_164","bac","Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Gemmata","Gemmata_obscuriglobus","bac","bac_ASV_164"
"bac_ASV_165","bac","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Terrimonas","Unassigned","bac","bac_ASV_165"
"bac_ASV_17","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unassigned","bac","bac_ASV_17"
"bac_ASV_170","bac","Bacteria","Acidobacteria","Acidobacteria_Gp6","Unassigned","Unassigned","Gp6","Unassigned","bac","bac_ASV_170"
"bac_ASV_171","bac","Bacteria","Acidobacteria","Acidobacteria_Gp1","Unassigned","Unassigned","Gp1","Unassigned","bac","bac_ASV_171"
"bac_ASV_178","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Unassigned","Unassigned","Unassigned","bac","bac_ASV_178"
"bac_ASV_179","bac","Bacteria","candidate_division_WPS-1","Unassigned","Unassigned","Unassigned","WPS-1_genera_incertae_sedis","Unassigned","bac","bac_ASV_179"
"bac_ASV_18","bac","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter","Unassigned","bac","bac_ASV_18"
"bac_ASV_180","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Unassigned","bac","bac_ASV_180"
"bac_ASV_185","bac","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Unassigned","bac","bac_ASV_185"
"bac_ASV_189","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Unassigned","Unassigned","Unassigned","bac","bac_ASV_189"
"bac_ASV_19","bac","Bacteria","Acidobacteria","Acidobacteria_Gp1","Unassigned","Unassigned","Telmatobacter","Telmatobacter_bradus","bac","bac_ASV_19"
"bac_ASV_190","bac","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_190"
"bac_ASV_191","bac","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Unassigned","Unassigned","bac","bac_ASV_191"
"bac_ASV_192","bac","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Niastella","Niastella_yeongjuensis","bac","bac_ASV_192"
"bac_ASV_194","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Unassigned","Unassigned","Unassigned","bac","bac_ASV_194"
"bac_ASV_196","bac","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter","Unassigned","bac","bac_ASV_196"
"bac_ASV_2","bac","Bacteria","Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_2"
"bac_ASV_20","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_jaspsi","bac","bac_ASV_20"
"bac_ASV_200","bac","Bacteria","Acidobacteria","Acidobacteria_Gp10","Unassigned","Unassigned","Gp10","Unassigned","bac","bac_ASV_200"
"bac_ASV_204","bac","Bacteria","Acidobacteria","Acidobacteria_Gp1","Unassigned","Unassigned","Gp1","Unassigned","bac","bac_ASV_204"
"bac_ASV_205","bac","Bacteria","Acidobacteria","Acidobacteria_Gp3","Unassigned","Unassigned","Gp3","Unassigned","bac","bac_ASV_205"
"bac_ASV_206","bac","Bacteria","Acidobacteria","Acidobacteria_Gp1","Unassigned","Unassigned","Gp1","Unassigned","bac","bac_ASV_206"
"bac_ASV_207","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Unassigned","Unassigned","bac","bac_ASV_207"
"bac_ASV_21","bac","Archaea","Thaumarchaeota","Unassigned","Nitrososphaerales","Nitrososphaeraceae","Nitrososphaera","Unassigned","bac","bac_ASV_21"
"bac_ASV_213","bac","Bacteria","Bacteroidetes","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_213"
"bac_ASV_214","bac","Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Unassigned","Unassigned","bac","bac_ASV_214"
"bac_ASV_218","bac","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas_aurantiaca","bac","bac_ASV_218"
"bac_ASV_219","bac","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas_aurantiaca","bac","bac_ASV_219"
"bac_ASV_22","bac","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","Unassigned","bac","bac_ASV_22"
"bac_ASV_223","bac","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_223"
"bac_ASV_227","bac","Archaea","Thaumarchaeota","Unassigned","Nitrosopumilales","Nitrosopumilaceae","Nitrosopumilus","Unassigned","bac","bac_ASV_227"
"bac_ASV_228","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Dongia","Unassigned","bac","bac_ASV_228"
"bac_ASV_229","bac","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas_aurantiaca","bac","bac_ASV_229"
"bac_ASV_23","bac","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Unassigned","Unassigned","bac","bac_ASV_23"
"bac_ASV_232","bac","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_232"
"bac_ASV_239","bac","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","Pseudolabrys_taiwanensis","bac","bac_ASV_239"
"bac_ASV_24","bac","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_24"
"bac_ASV_244","bac","Bacteria","Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_244"
"bac_ASV_247","bac","Bacteria","Acidobacteria","Acidobacteria_Gp3","Unassigned","Unassigned","Gp3","Unassigned","bac","bac_ASV_247"
"bac_ASV_25","bac","Bacteria","Proteobacteria","Betaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_25"
"bac_ASV_253","bac","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_granadensis","bac","bac_ASV_253"
"bac_ASV_255","bac","Bacteria","Candidatus_Saccharibacteria","Unassigned","Unassigned","Unassigned","Saccharibacteria_genera_incertae_sedis","Unassigned","bac","bac_ASV_255"
"bac_ASV_258","bac","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","Unassigned","bac","bac_ASV_258"
"bac_ASV_262","bac","Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Unassigned","Unassigned","bac","bac_ASV_262"
"bac_ASV_265","bac","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_265"
"bac_ASV_268","bac","Bacteria","Proteobacteria","Betaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","bac","bac_ASV_268"
