OTUID	All	KO	OE	WT
ASV_947	0.012321	0.008083953	0.011224888	0.017653909
ASV_1075	0.012483	0.00805297	0.01893010	0.01046681
ASV_1086	0.012624	0.01284663	0.01643063	0.00859460
ASV_1250	0.012407	0.009629504	0.014821728	0.012770606
ASV_1531	0.012398	0.020017886	0.011744515	0.005432051
ASV_2251	0.012633	0.004769303	0.020926624	0.012203157
ASV_2532	0.012816	0.005227043	0.024571354	0.008650429
ASV_819	0.011569	0.025548447	0.004646454	0.004511700
ASV_826	0.012197	0.01519735	0.00919139	0.01220147
ASV_828	0.01233	0.01281569	0.01328619	0.01088779
ASV_918	0.012401	0.01050577	0.01390314	0.01279295
ASV_970	0.012638	0.002878678	0.021522395	0.013512197
ASV_984	0.012513	0.005160048	0.017385643	0.014992247
ASV_985	0.012285	0.018327144	0.011216981	0.007311593
ASV_993	0.012465	0.01165755	0.01488121	0.01085655
ASV_1044	0.011812	0.015426488	0.005515648	0.014493558
ASV_1092	0.011983	0.013558807	0.009205873	0.013185732
ASV_1129	0.01214	0.00762466	0.01375848	0.01503572
ASV_1166	0.012485	0.008660233	0.021560172	0.007234716
ASV_1313	0.011842	0.02050938	0.00000000	0.01501788
ASV_1508	0.012747	0.017433401	0.018979757	0.001829267
ASV_2030	0.011682	0.026565296	0.003045153	0.005434485
ASV_842	0.012062	0.027252267	0.007118780	0.001815518
ASV_846	0.01193	0.009298826	0.006694622	0.019796970
ASV_877	0.011593	0.01301159	0.00245755	0.01930855
ASV_881	0.013259	0.002540263	0.037236956	0.000000000
ASV_911	0.01211	0.01128571	0.01422518	0.01081904
ASV_979	0.012075	0.015916627	0.011649604	0.008657719
ASV_1036	0.012138	0.008555892	0.018421618	0.009437911
ASV_1145	0.012861	0.0009741749	0.0367037657	0.0009053432
ASV_1228	0.012381	0.005596988	0.020151834	0.011394148
ASV_1391	0.012402	0.009222944	0.022530892	0.005451813
ASV_1421	0.012077	0.00874425	0.01122267	0.01626508
ASV_1521	0.01184	0.006798813	0.007196322	0.021523794
ASV_1761	0.012284	0.005937394	0.015912396	0.015002865
ASV_1876	0.012245	0.007310562	0.018512257	0.010912057
ASV_762	0.011792	0.015377019	0.008179069	0.011818460
ASV_786	0.011872	0.009050376	0.010734615	0.015831959
ASV_824	0.011886	0.01370548	0.01019811	0.01175396
ASV_876	0.012064	0.01157684	0.01328339	0.01133209
ASV_901	0.011626	0.019630756	0.011148496	0.004099873
ASV_905	0.0119	0.01517937	0.01010852	0.01041246
ASV_908	0.012202	0.007236994	0.015286178	0.014084215
ASV_922	0.012057	0.01008605	0.01477783	0.01130669
ASV_953	0.011688	0.025272465	0.005683745	0.004107999
ASV_960	0.012237	0.015554095	0.014395756	0.006761674
ASV_967	0.011981	0.00862291	0.01282108	0.01449890
ASV_1007	0.011371	0.013829785	0.005415318	0.014868627
ASV_1021	0.011938	0.01047005	0.01441538	0.01092809
ASV_1034	0.011918	0.007393797	0.016132696	0.012228147
ASV_1176	0.011832	0.01151554	0.01178689	0.01219433
ASV_1262	0.011757	0.00620985	0.01223738	0.01682501
ASV_1294	0.012057	0.008841892	0.015947980	0.011379761
ASV_1459	0.011875	0.009603323	0.013312568	0.012709560
ASV_1503	0.011923	0.007878586	0.014302413	0.013588619
ASV_2289	0.012062	0.013113139	0.015363110	0.007709925
ASV_2443	0.011859	0.009154898	0.013317902	0.013105516
ASV_2542	0.011876	0.01146012	0.01274755	0.01141991
ASV_845	0.011709	0.01025857	0.01075314	0.01411601
ASV_851	0.011749	0.006749308	0.013069729	0.015427007
ASV_866	0.012173	0.006009020	0.020578706	0.009930539
ASV_872	0.011882	0.003927466	0.015458781	0.016259462
ASV_882	0.012042	0.008377524	0.016839518	0.010910070
ASV_893	0.011692	0.008403396	0.008149238	0.018523594
ASV_1037	0.011581	0.01300232	0.01178616	0.00995412
ASV_1301	0.011643	0.015067343	0.007618097	0.012242803
ASV_2406	0.011941	0.006321768	0.019045725	0.010454503
ASV_2811	0.011711	0.01009547	0.01327905	0.01175864
ASV_843	0.01142	0.01370443	0.00918339	0.01137233
ASV_863	0.011742	0.009502262	0.019813947	0.005908423
ASV_941	0.01193	0.007001249	0.017866843	0.010922597
ASV_943	0.011593	0.011808547	0.007081604	0.015889159
ASV_950	0.01177	0.01068071	0.01277589	0.01185398
ASV_986	0.011825	0.011049685	0.014432725	0.009992451
ASV_1010	0.011654	0.006041578	0.016766009	0.012154881
ASV_1014	0.011606	0.003753984	0.016253907	0.014809291
ASV_1074	0.011406	0.015971911	0.009199201	0.009045560
ASV_1094	0.011386	0.018459900	0.009798212	0.005899426
ASV_1148	0.012423	0.002710554	0.030916051	0.003642544
ASV_1221	0.011432	0.009474101	0.010311339	0.014510399
ASV_1234	0.01082	0.026577416	0.004043000	0.001840974
ASV_1332	0.011373	0.014244353	0.007224188	0.012650151
ASV_2132	0.011359	0.01028502	0.01018837	0.01360343
ASV_2682	0.011743	0.003548881	0.018101272	0.013580324
ASV_899	0.011585	0.007072793	0.013259019	0.014424448
ASV_921	0.011703	0.009147281	0.016396330	0.009565113
ASV_981	0.011603	0.009865333	0.016779098	0.008165803
ASV_1106	0.011398	0.011814492	0.013303817	0.009075772
ASV_1112	0.011215	0.008481001	0.010706312	0.014458986
ASV_1205	0.01136	0.020919748	0.004586650	0.008575051
ASV_1353	0.011388	0.009586055	0.012836371	0.011742252
ASV_1437	0.011327	0.013106461	0.012263868	0.008609721
ASV_1506	0.011783	0.005679617	0.021949552	0.007719109
ASV_1620	0.011321	0.008801818	0.011217551	0.013943074
ASV_1723	0.011593	0.007986864	0.019129490	0.007662264
ASV_2234	0.011856	0.001764149	0.024224066	0.009581220
ASV_910	0.011342	0.011244232	0.013318034	0.009463167
ASV_912	0.011354	0.013227731	0.012188548	0.008645589
ASV_951	0.011675	0.001896019	0.020924933	0.012204259
ASV_954	0.011459	0.009735077	0.014714261	0.009928619
ASV_983	0.011342	0.009870726	0.013753771	0.010402655
ASV_994	0.011054	0.013062512	0.007081405	0.013019404
ASV_1028	0.011167	0.01143629	0.01121088	0.01085286
ASV_1038	0.012329	0.00000000	0.03698726	0.00000000
ASV_1073	0.0112	0.013409317	0.010238943	0.009952744
ASV_1122	0.011278	0.008257471	0.014642129	0.010934183
ASV_1175	0.011287	0.006797762	0.014841327	0.012222761
ASV_1183	0.011087	0.014235975	0.008648689	0.010376956
ASV_1184	0.011315	0.008248201	0.013903778	0.011791712
ASV_1905	0.011377	0.005000694	0.017328290	0.011801975
ASV_2535	0.011407	0.010720384	0.015359570	0.008142192
ASV_2597	0.011519	0.004258161	0.018510510	0.011789444
ASV_896	0.010807	0.014989693	0.006614157	0.010815940
ASV_920	0.010896	0.022366748	0.003089249	0.007231691
ASV_926	0.011042	0.010692466	0.004524958	0.017909468
ASV_935	0.011293	0.006922451	0.012940422	0.014016197
ASV_946	0.011366	0.007787857	0.016435748	0.009874954
ASV_966	0.011301	0.006825999	0.015741806	0.011334517
ASV_975	0.010766	0.025823248	0.004649443	0.001825886
ASV_992	0.011117	0.005009053	0.010204431	0.018136596
ASV_1003	0.010996	0.014011128	0.008570786	0.010407104
ASV_1019	0.011296	0.005767756	0.014014605	0.014104686
ASV_1121	0.010958	0.016119222	0.009913804	0.006841808
ASV_1317	0.010803	0.021723264	0.005656638	0.005029157
ASV_1341	0.011183	0.010215193	0.013363829	0.009969878
ASV_1472	0.010939	0.005863374	0.011588832	0.015364126
ASV_1486	0.011206	0.006127985	0.016244140	0.011245017
ASV_1612	0.011288	0.008639330	0.017979046	0.007244961
ASV_2538	0.010996	0.012793418	0.009759641	0.010435139
ASV_857	0.010994	0.01040536	0.01121601	0.01136150
ASV_956	0.010798	0.017187309	0.006613551	0.008592036
ASV_972	0.011071	0.009045186	0.012388959	0.011780096
ASV_1024	0.011564	0.001016105	0.029584832	0.004089696
ASV_1031	0.010781	0.008878007	0.011250285	0.012215954
ASV_1041	0.011147	0.007783695	0.017515805	0.008141780
ASV_1062	0.010556	0.003284713	0.003555888	0.024826784
ASV_1066	0.010753	0.014032465	0.009168099	0.009058638
ASV_1071	0.010991	0.007935783	0.013295635	0.011741671
ASV_1098	0.010339	0.022627403	0.002527670	0.005863014
ASV_1104	0.011246	0.008176686	0.018324845	0.007235942
ASV_1126	0.010706	0.005402646	0.009645018	0.017069633
ASV_1271	0.010928	0.015622079	0.011283143	0.005879474
ASV_1295	0.010833	0.01091068	0.01071114	0.01087639
ASV_1302	0.010838	0.01058630	0.01016651	0.01176236
ASV_1607	0.011225	0.00328061	0.02037618	0.01001682
ASV_1693	0.010998	0.01108404	0.01333895	0.00857148
ASV_1749	0.011123	0.010340198	0.014383723	0.008644371
ASV_2239	0.010648	0.012820907	0.009212755	0.009910675
ASV_852	0.010852	0.01180892	0.01026501	0.01048094
ASV_961	0.01058	0.020395470	0.003553051	0.007792971
ASV_1001	0.010621	0.016426890	0.008641408	0.006794368
ASV_1018	0.010612	0.002330611	0.007069057	0.022437054
ASV_1022	0.010682	0.010056887	0.009780472	0.012208734
ASV_1076	0.011059	0.008012474	0.016987218	0.008178368
ASV_1082	0.010722	0.00918521	0.01070962	0.01227187
ASV_1251	0.01101	0.005549445	0.019701719	0.007777494
ASV_1286	0.010692	0.00793199	0.01326141	0.01088120
ASV_1390	0.010673	0.014654308	0.013703450	0.003660098
ASV_903	0.010261	0.012384715	0.004083811	0.014314609
ASV_917	0.010629	0.018661558	0.010518843	0.002707427
ASV_980	0.011284	0.005494318	0.020566903	0.007790962
ASV_1013	0.010548	0.011581473	0.013230726	0.006831874
ASV_1136	0.010934	0.002808065	0.021354690	0.008640060
ASV_1144	0.010648	0.008542925	0.013899924	0.009502612
ASV_1167	0.010662	0.009596299	0.013304775	0.009083592
ASV_1224	0.010642	0.008339674	0.011294361	0.012292875
ASV_1232	0.010733	0.009795868	0.013762730	0.008638981
ASV_1272	0.010663	0.006779852	0.014771596	0.010438321
ASV_1310	0.010328	0.01410405	0.00560663	0.01127404
ASV_1642	0.010539	0.011639562	0.011382410	0.008595506
ASV_1929	0.010793	0.010651702	0.014882414	0.006843506
ASV_930	0.010673	0.010107500	0.012365669	0.009544732
ASV_974	0.010655	0.006301685	0.013853969	0.011810735
ASV_989	0.010585	0.004621683	0.012238214	0.014895208
ASV_999	0.010652	0.009047282	0.014293064	0.008616134
ASV_1005	0.010518	0.002887948	0.013286352	0.015379252
ASV_1020	0.010436	0.012400468	0.012138131	0.006768593
ASV_1087	0.010456	0.009550635	0.011712198	0.010105717
ASV_1089	0.01041	0.009624919	0.011175352	0.010429239
ASV_1097	0.010541	0.009135125	0.013401954	0.009087119
ASV_1099	0.010739	0.002297165	0.019464926	0.010454091
ASV_1123	0.01062	0.006285306	0.017854648	0.007720961
ASV_1151	0.01041	0.005035896	0.010222085	0.015973034
ASV_1207	0.010337	0.010354650	0.010720767	0.009936832
ASV_1447	0.010779	0.001913773	0.020975748	0.009448346
ASV_1467	0.010344	0.014444667	0.007070756	0.009517508
ASV_1888	0.010815	0.010657316	0.015868455	0.005919971
ASV_1916	0.010555	0.007112478	0.013714013	0.010837569
ASV_1023	0.010243	0.008798868	0.008303422	0.013626516
ASV_1029	0.010331	0.008555146	0.013821349	0.008617656
ASV_1035	0.010273	0.008682552	0.011690188	0.010446766
ASV_1050	0.010194	0.011666382	0.010705685	0.008210687
ASV_1067	0.010036	0.013481821	0.006649133	0.009978087
ASV_1182	0.010392	0.011526469	0.012848889	0.006799158
ASV_1259	0.01039	0.007645383	0.014895864	0.008629988
ASV_1742	0.010225	0.009862869	0.011326327	0.009486310
ASV_1820	0.010313	0.01204387	0.01077797	0.00811610
ASV_2734	0.010478	0.007443446	0.015403343	0.008588317
ASV_928	0.009873	0.020240654	0.003090814	0.006288800
ASV_955	0.010229	0.007864868	0.009247330	0.013576129
ASV_978	0.010837	0.004785825	0.024081284	0.003645201
ASV_987	0.01038	0.009097505	0.008722482	0.013319419
ASV_1059	0.010308	0.007062291	0.013454315	0.010408814
ASV_1061	0.009925	0.004867953	0.007230965	0.017676665
ASV_1077	0.010155	0.007725626	0.012755032	0.009985108
ASV_1115	0.010021	0.007610602	0.009273563	0.013180237
ASV_1150	0.01055	0.0009499986	0.0220612679	0.0086374669
ASV_1158	0.010194	0.008641396	0.013317161	0.008623012
ASV_1389	0.010169	0.008315376	0.011797815	0.010394922
ASV_1638	0.010009	0.015966280	0.007683823	0.006375452
ASV_1922	0.010316	0.007608523	0.017000436	0.006339036
ASV_2290	0.010179	0.013124342	0.013346205	0.004066197
ASV_2621	0.010295	0.006559531	0.014327944	0.009998231
ASV_957	0.010191	0.005638816	0.011242140	0.013691625
ASV_1008	0.009632	0.021321776	0.003026493	0.004548202
ASV_1012	0.009877	0.009960039	0.009218392	0.010452347
ASV_1064	0.010327	0.002487933	0.019396248	0.009096639
ASV_1095	0.009871	0.015893001	0.008722729	0.004996212
ASV_1108	0.009953	0.006350834	0.011739389	0.011767999
ASV_1140	0.01012	0.007116538	0.012386986	0.010855812
ASV_1147	0.009948	0.009946812	0.010850538	0.009048083
ASV_1159	0.010237	0.009208974	0.016939913	0.004560853
ASV_1171	0.010128	0.006554136	0.014309162	0.009519731
ASV_1181	0.009811	0.005934898	0.007601081	0.015897042
ASV_1230	0.00995	0.010802045	0.012710766	0.006337788
ASV_1277	0.00964	0.019923442	0.003100657	0.005896638
ASV_1307	0.009922	0.012558915	0.010794835	0.006411325
ASV_1358	0.010011	0.007685558	0.012802677	0.009544451
ASV_1482	0.010087	0.007227249	0.014425465	0.008607603
ASV_1529	0.009926	0.008544362	0.011725905	0.009508294
ASV_1640	0.00971	0.011678009	0.003056001	0.014396834
ASV_1745	0.009737	0.014512159	0.005561946	0.009137951
ASV_1923	0.010014	0.007688036	0.012340965	0.010014458
ASV_2490	0.01022	0.007945353	0.016375800	0.006339202
ASV_965	0.009964	0.012217704	0.011302495	0.006372937
ASV_1016	0.009822	0.006743131	0.012320131	0.010403626
ASV_1039	0.009547	0.00000000	0.00000000	0.02864165
ASV_1105	0.009644	0.009466004	0.008640877	0.010825641
ASV_1146	0.009903	0.005028621	0.013321830	0.011357916
ASV_1190	0.00971	0.01010284	0.01176611	0.00726151
ASV_1211	0.009952	0.004916265	0.015822565	0.009118362
ASV_1238	0.009852	0.011545537	0.010316540	0.007693545
ASV_1284	0.009835	0.008532423	0.013257756	0.007715424
ASV_1309	0.010026	0.007096868	0.013872941	0.009108305
ASV_1490	0.009784	0.006308023	0.007626649	0.015416439
ASV_1496	0.010274	0.002456402	0.021080321	0.007285826
ASV_1592	0.009627	0.010119219	0.004684883	0.014075913
ASV_1889	0.009571	0.015947128	0.008219226	0.004547722
ASV_2264	0.009879	0.009581736	0.012307508	0.007747777
ASV_2751	0.009659	0.016737920	0.007730348	0.004509780
ASV_2909	0.009757	0.007651458	0.010303224	0.011316596
ASV_1017	0.009026	0.017538347	0.001034056	0.008505140
ASV_1049	0.009753	0.007347827	0.014240172	0.007670991
ASV_1058	0.009614	0.007157339	0.006180196	0.015505697
ASV_1137	0.009583	0.008644258	0.009176717	0.010929352
ASV_1186	0.00957	0.009519860	0.008688343	0.010502820
ASV_1239	0.009772	0.009519369	0.014818994	0.004978224
ASV_1287	0.009528	0.004498879	0.010443266	0.013640609
ASV_1331	0.009761	0.009646452	0.011935067	0.007702537
ASV_1357	0.0095	0.003280939	0.004142827	0.021075919
ASV_1522	0.00949	0.009728213	0.008744245	0.009998530
ASV_1538	0.009662	0.008287551	0.010695234	0.010004258
ASV_1568	0.009578	0.008171453	0.010056030	0.010505444
ASV_1801	0.010216	0.0022476822	0.0274941620	0.0009064039
ASV_1874	0.00962	0.009918973	0.010857723	0.008082120
ASV_2098	0.009778	0.005474184	0.014278743	0.009582164
ASV_904	0.009201	0.014607654	0.003589894	0.009405183
ASV_936	0.009797	0.007104221	0.013299110	0.008987846
ASV_1110	0.009909	0.018647980	0.006109270	0.004968564
ASV_1125	0.009741	0.004091371	0.016990377	0.008142526
ASV_1173	0.009587	0.005614742	0.013236591	0.009910230
ASV_1177	0.009322	0.004660238	0.005675430	0.017629875
ASV_1223	0.009623	0.006164580	0.012773559	0.009930044
ASV_1245	0.009277	0.013325304	0.007677247	0.006829764
ASV_1248	0.009431	0.008753252	0.007712440	0.011826373
ASV_1268	0.009886	0.001948350	0.019106652	0.008603405
ASV_1306	0.009112	0.006250266	0.003117873	0.017966402
ASV_1323	0.009478	0.00637646	0.01115680	0.01089945
ASV_1326	0.009542	0.011135408	0.010230552	0.007261274
ASV_1348	0.009195	0.0005080526	0.0005085332	0.0265694703
ASV_1546	0.009332	0.007176898	0.008092264	0.012727253
ASV_1872	0.009477	0.010535710	0.010241655	0.007653347
ASV_2001	0.009977	0.004232670	0.023871357	0.001827224
ASV_2454	0.009603	0.003617108	0.014818113	0.010374793
ASV_2567	0.009509	0.003254517	0.011793583	0.013479949
ASV_2919	0.00941	0.005409194	0.006703563	0.016117562
ASV_944	0.009438	0.006848136	0.010169381	0.011296404
ASV_1114	0.009294	0.002320938	0.010115936	0.015444354
ASV_1133	0.00932	0.006808186	0.010245851	0.010905939
ASV_1142	0.009531	0.004981926	0.016359743	0.007250272
ASV_1152	0.009396	0.008398384	0.010653798	0.009136272
ASV_1160	0.008966	0.011176450	0.002001616	0.013720425
ASV_1163	0.009358	0.005528019	0.011253530	0.011292075
ASV_1179	0.009514	0.007907299	0.012916551	0.007718175
ASV_1180	0.009252	0.008756012	0.007197890	0.011802736
ASV_1199	0.009413	0.007338659	0.012317758	0.008581881
ASV_1217	0.009073	0.007341933	0.007033569	0.012844763
ASV_1243	0.009295	0.010919857	0.010215205	0.006750841
ASV_1244	0.009487	0.006295243	0.014913536	0.007251142
ASV_1346	0.009319	0.007507534	0.012770235	0.007679507
ASV_1436	0.009405	0.009366034	0.009327217	0.009522175
ASV_1577	0.00952	0.007530330	0.013760329	0.007270315
ASV_1611	0.009635	0.005530095	0.018822633	0.004553622
ASV_1740	0.009562	0.010828921	0.012870680	0.004986436
ASV_1853	0.009506	0.007972105	0.012757616	0.007787439
ASV_1985	0.009018	0.022205240	0.002556921	0.002291229
ASV_2097	0.009428	0.005611366	0.011343573	0.011330230
ASV_949	0.00918	0.012594371	0.007682713	0.007262961
ASV_1080	0.009321	0.0009322445	0.0156813758	0.0113496351
ASV_1135	0.009267	0.001903271	0.012291183	0.013606540
ASV_1157	0.009198	0.008541819	0.013159258	0.005893699
ASV_1164	0.009122	0.006123869	0.011252193	0.009989426
ASV_1203	0.009192	0.010209683	0.008737098	0.008628549
ASV_1210	0.009367	0.004200538	0.013950691	0.009950783
ASV_1225	0.009238	0.001377566	0.016230312	0.010105604
ASV_1237	0.009062	0.012298471	0.007192478	0.007694992
ASV_1267	0.009276	0.003343568	0.012305770	0.012177623
ASV_1278	0.009345	0.007466594	0.013715695	0.006851917
ASV_1280	0.009062	0.013794654	0.005685112	0.007706612
ASV_1423	0.009137	0.006648684	0.006712894	0.014050214
ASV_1430	0.00901	0.012307435	0.006101525	0.008622334
ASV_1567	0.009245	0.007902679	0.014343699	0.005489365
ASV_1625	0.009297	0.007507385	0.011326658	0.009057859
ASV_1836	0.009251	0.007953837	0.011162378	0.008637699
ASV_2099	0.009394	0.006174921	0.013337282	0.008670561
ASV_2116	0.009285	0.007377316	0.012730859	0.007747196
ASV_2259	0.009274	0.009193796	0.011824241	0.006804972
ASV_2766	0.009251	0.008692345	0.010871779	0.008190187
ASV_1119	0.008738	0.017617805	0.007274909	0.001320237
ASV_1141	0.009116	0.005817622	0.009777901	0.011753557
ASV_1187	0.009131	0.005991794	0.013694832	0.007705551
ASV_1196	0.008983	0.009024519	0.006656886	0.011267568
ASV_1200	0.009265	0.002304416	0.016875990	0.008613215
ASV_1220	0.00911	0.006905697	0.012720115	0.007703429
ASV_1222	0.009019	0.008731734	0.009254145	0.009070153
ASV_1256	0.009146	0.008807009	0.011341295	0.007290545
ASV_1265	0.009236	0.007090343	0.013830403	0.006786582
ASV_1314	0.009008	0.005723775	0.012284635	0.009014246
ASV_1333	0.009181	0.002446002	0.013836173	0.011260416
ASV_1345	0.008945	0.005697033	0.010203616	0.010934854
ASV_1361	0.00897	0.007446469	0.007692565	0.011769638
ASV_1370	0.009145	0.006123120	0.015396964	0.005916366
ASV_1483	0.008619	0.012438878	0.003069479	0.010348190
ASV_1497	0.009389	0.002835618	0.018506638	0.006823673
ASV_1754	0.009009	0.010067931	0.009683542	0.007276800
ASV_1871	0.009022	0.007644675	0.011724440	0.007698006
ASV_1979	0.00889	0.016329223	0.006206363	0.004133766
ASV_2798	0.00917	0.010329352	0.011253759	0.005926846
ASV_1042	0.00912	0.002339095	0.015962541	0.009057300
ASV_1091	0.009008	0.006445701	0.013316042	0.007262492
ASV_1188	0.009	0.004512414	0.014317573	0.008170635
ASV_1197	0.008876	0.004100882	0.011697686	0.010830349
ASV_1198	0.009092	0.003289094	0.014880962	0.009104849
ASV_1229	0.008882	0.005351343	0.012701455	0.008592838
ASV_1258	0.008927	0.007515549	0.008777065	0.010487811
ASV_1291	0.008871	0.0086374966	0.0170968320	0.0008801577
ASV_1312	0.008609	0.004529464	0.004566852	0.016730284
ASV_1404	0.009033	0.003631898	0.014805167	0.008661310
ASV_1507	0.008782	0.009068678	0.007711404	0.009565308
ASV_1589	0.008788	0.010061975	0.007645812	0.008657573
ASV_1718	0.008735	0.012556901	0.007719976	0.005929443
ASV_1936	0.009002	0.007572260	0.010309622	0.009122837
ASV_2073	0.008709	0.004140451	0.005139288	0.016846916
ASV_2128	0.008725	0.008870185	0.004586127	0.012717990
ASV_991	0.008715	0.008451957	0.009530100	0.008162914
ASV_1100	0.00849	0.005913952	0.004632265	0.014925014
ASV_1149	0.009551	0.0000000	0.0286521	0.0000000
ASV_1172	0.008906	0.006072381	0.013857063	0.006787250
ASV_1178	0.008772	0.003852853	0.009698281	0.012765407
ASV_1195	0.008825	0.008910244	0.010716855	0.006849207
ASV_1209	0.008455	0.005068592	0.001562918	0.018734573
ASV_1214	0.008668	0.012194253	0.009267290	0.004541717
ASV_1273	0.008781	0.004702066	0.011648074	0.009992773
ASV_1281	0.008688	0.007241648	0.009223479	0.009597589
ASV_1289	0.00877	0.002313789	0.013119195	0.010877740
ASV_1349	0.008899	0.006646540	0.012321697	0.007729207
ASV_1352	0.008717	0.008710022	0.010210630	0.007229371
ASV_1355	0.008435	0.009420011	0.004540809	0.011344968
ASV_1368	0.008764	0.005313132	0.013253354	0.007726497
ASV_1377	0.008653	0.009087116	0.008703965	0.008167131
ASV_1409	0.008818	0.011233899	0.009798933	0.005422666
ASV_1415	0.008821	0.010865641	0.009727608	0.005868930
ASV_1446	0.008884	0.003178010	0.015280527	0.008193403
ASV_1518	0.008566	0.010324505	0.007225753	0.008147238
ASV_1536	0.00864	0.007779591	0.008182239	0.009958749
ASV_1844	0.008812	0.009209849	0.012216478	0.005009414
ASV_2117	0.008642	0.004605684	0.008155608	0.013164632
ASV_2257	0.008839	0.008496064	0.010279962	0.007739553
ASV_1162	0.008523	0.007414280	0.012319581	0.005835899
ASV_1260	0.008426	0.007203311	0.007681394	0.010394131
ASV_1270	0.008427	0.009089032	0.007591731	0.008601710
ASV_1296	0.008664	0.003872523	0.012178714	0.009941824
ASV_1329	0.008551	0.003329894	0.009651832	0.012672349
ASV_1342	0.008602	0.003203316	0.011761285	0.010841977
ASV_1364	0.008577	0.004558623	0.010237147	0.010935330
ASV_1380	0.008762	0.006601961	0.013331531	0.006353577
ASV_1448	0.008672	0.005779272	0.010277011	0.009961103
ASV_1540	0.00848	0.008766538	0.007137686	0.009536516
ASV_1626	0.008825	0.008541100	0.013859112	0.004075471
ASV_1632	0.008511	0.012658695	0.008782997	0.004091461
ASV_1694	0.008835	0.017705682	0.006511293	0.002289021
ASV_1733	0.008528	0.006879664	0.009237820	0.009465765
ASV_1746	0.008729	0.003757360	0.012898118	0.009532307
ASV_1757	0.008789	0.005666927	0.015206509	0.005494646
ASV_1773	0.00867	0.006259171	0.010150882	0.009599688
ASV_1779	0.008647	0.004954476	0.012829499	0.008158329
ASV_1870	0.008776	0.006451994	0.014423443	0.005451491
ASV_1948	0.008756	0.005157288	0.014737780	0.006374084
ASV_2148	0.008424	0.009240435	0.010161598	0.005869409
ASV_2341	0.008451	0.005886059	0.008616125	0.010851857
ASV_2347	0.008551	0.008396593	0.007696209	0.009559614
ASV_2729	0.008709	0.005608518	0.012291258	0.008226644
ASV_1138	0.008575	0.006784296	0.015267689	0.003673734
ASV_1192	0.008513	0.006729271	0.010247341	0.008563570
ASV_1206	0.008341	0.008194615	0.008702931	0.008125763
ASV_1215	0.008144	0.002815947	0.004057236	0.017557973
ASV_1227	0.008387	0.004958111	0.009753803	0.010447868
ASV_1264	0.008624	0.003214628	0.015369829	0.007288225
ASV_1290	0.008295	0.007542274	0.009657584	0.007686314
ASV_1320	0.008054	0.004625457	0.003600941	0.015935237
ASV_1360	0.008552	0.008630194	0.009765942	0.007260371
ASV_1384	0.008456	0.006836844	0.011309557	0.007220150
ASV_1402	0.008401	0.003188308	0.010722400	0.011293248
ASV_1426	0.008293	0.007221954	0.008171390	0.009484769
ASV_1470	0.008456	0.008029898	0.008720081	0.008618863
ASV_1549	0.008586	0.008662913	0.013041862	0.004052917
ASV_1650	0.008365	0.006983723	0.008113154	0.009997882
ASV_1903	0.008458	0.006057372	0.010233361	0.009083400
ASV_2059	0.008698	0.001374190	0.018324571	0.006394588
ASV_2419	0.008333	0.004499564	0.008689606	0.011809120
ASV_2596	0.008482	0.003615451	0.015061068	0.006768001
ASV_1161	0.008085	0.012661623	0.006188767	0.005405404
ASV_1189	0.008326	0.002320211	0.012663832	0.009994003
ASV_1261	0.008347	0.010571992	0.011782327	0.002687073
ASV_1292	0.008323	0.000883892	0.016396368	0.007688709
ASV_1328	0.00845	0.002355617	0.014847534	0.008145997
ASV_1337	0.008181	0.006797364	0.007714062	0.010030291
ASV_1427	0.0083	0.007967086	0.009263076	0.007670987
ASV_1511	0.008238	0.002769511	0.009720784	0.012222607
ASV_1548	0.008255	0.009526373	0.010228834	0.005008544
ASV_1551	0.00822	0.007824577	0.007690496	0.009145302
ASV_1554	0.008252	0.005693165	0.008192271	0.010870187
ASV_1584	0.008277	0.009866690	0.011306072	0.003657275
ASV_1595	0.008305	0.007764913	0.011283038	0.005865758
ASV_1697	0.008285	0.008825495	0.009240364	0.006787729
ASV_1703	0.008162	0.003603675	0.007173648	0.013709180
ASV_1706	0.008173	0.009535873	0.007693933	0.007289998
ASV_1731	0.008823	0.001016105	0.025452118	0.000000000
ASV_1766	0.008183	0.009305893	0.006168769	0.009074359
ASV_1792	0.008212	0.003179038	0.009184185	0.012271861
ASV_1802	0.008954	0.0000000000	0.0259526445	0.0009098975
ASV_1896	0.008369	0.004112515	0.018266210	0.002727458
ASV_1975	0.007966	0.010226508	0.005055587	0.008616607
ASV_2283	0.008284	0.007990557	0.008187089	0.008673909
ASV_2582	0.008231	0.008261208	0.009145035	0.007287554
ASV_1191	0.008304	0.000000000	0.016792877	0.008119305
ASV_1240	0.00822	0.004476745	0.014326767	0.005856252
ASV_1253	0.008072	0.006909860	0.008685960	0.008620179
ASV_1257	0.008032	0.008739976	0.007151221	0.008204326
ASV_1311	0.007981	0.008010172	0.008192130	0.007740298
ASV_1334	0.007887	0.012138808	0.005181485	0.006341046
ASV_1392	0.008165	0.007038901	0.010208295	0.007249020
ASV_1400	0.008027	0.005367059	0.009172608	0.009542442
ASV_1405	0.008606	0.002793687	0.020740663	0.002285138
ASV_1418	0.007839	0.013804384	0.006110940	0.003600352
ASV_1463	0.008284	0.002759009	0.014395700	0.007697627
ASV_1464	0.008101	0.003713285	0.009692084	0.010898585
ASV_1501	0.008371	0.004111728	0.016485355	0.004517045
